stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 21172(49%)
minecraft.picked_up.clay_ball: #20, 28(0%)
minecraft.used.diamond_block: #20, 2(0%)
minecraft.picked_up.gold_ingot: #20, 4(0%)
minecraft.dropped.soul_sand: #20, 1(0%)
minecraft.mined.diamond_block: #20, 1(0%)
minecraft.mined.white_concrete: #20, 69(0%)
minecraft.dropped.netherrack: #20, 51(0%)
minecraft.picked_up.cobweb: #20, 2(0%)
minecraft.picked_up.iron_ingot: #20, 130(0%)
minecraft.used.polished_andesite: #20, 10(0%)
minecraft.crafted.magenta_dye: #20, 1(0%)
minecraft.picked_up.gold_nugget: #20, 4(0%)
minecraft.custom.tune_noteblock: #20, 16(0%)
minecraft.crafted.diamond_boots: #21, 2(1%)
minecraft.picked_up.furnace: #21, 38(1%)
minecraft.mined.furnace: #21, 32(1%)
minecraft.mined.white_bed: #21, 14(1%)
minecraft.used.chest: #21, 205(1%)
minecraft.used.furnace: #21, 48(1%)
minecraft.used.anvil: #21, 10(1%)
minecraft.picked_up.iron_shovel: #21, 2(1%)
minecraft.mined.lever: #21, 13(1%)
minecraft.crafted.anvil: #21, 6(0%)
minecraft.mined.iron_bars: #21, 51(0%)
minecraft.used.dirt: #21, 2208(0%)
minecraft.crafted.diamond: #21, 207(0%)
minecraft.crafted.glass: #21, 471(0%)
minecraft.picked_up.lever: #21, 20(0%)
minecraft.picked_up.iron_bars: #21, 48(0%)
minecraft.crafted.chest: #21, 133(0%)
minecraft.picked_up.diamond_leggings: #21, 3(0%)
minecraft.dropped.oak_sign: #21, 4(0%)
minecraft.picked_up.shield: #21, 1(0%)
minecraft.mined.spruce_leaves: #21, 226(0%)
minecraft.picked_up.stone: #21, 5087(0%)
minecraft.custom.trigger_trapped_chest: #21, 6(0%)
minecraft.used.glass: #21, 181(0%)
minecraft.mined.birch_leaves: #21, 31(0%)
minecraft.picked_up.white_banner: #21, 3(0%)
minecraft.mined.cocoa: #21, 7(0%)
minecraft.picked_up.kelp: #21, 381(0%)
minecraft.crafted.paper: #21, 606(0%)
minecraft.picked_up.soul_sand: #21, 37(0%)
minecraft.mined.soul_sand: #21, 37(0%)
minecraft.used.rose_bush: #21, 1(0%)
minecraft.dropped.chest: #21, 1(0%)
minecraft.crafted.sticky_piston: #21, 6(0%)
minecraft.mined.cobblestone_slab: #21, 4(0%)
minecraft.dropped.wheat: #21, 1(0%)
minecraft.used.iron_block: #21, 27(0%)
minecraft.picked_up.white_concrete: #21, 109(0%)
minecraft.dropped.spider_eye: #21, 2(0%)
minecraft.dropped.string: #21, 3(0%)
minecraft.dropped.dandelion: #21, 1(0%)
minecraft.dropped.bone_meal: #21, 2(0%)
minecraft.picked_up.diamond_block: #21, 1(0%)
minecraft.mined.polished_andesite: #21, 4(0%)
minecraft.crafted.cobblestone_slab: #21, 6(0%)
minecraft.used.coarse_dirt: #21, 8(0%)
minecraft.picked_up.polished_andesite: #21, 4(0%)
minecraft.dropped.iron_ingot: #21, 2(0%)
minecraft.used.cobblestone_slab: #21, 4(0%)
minecraft.dropped.iron_ore: #21, 2(0%)
minecraft.dropped.stone_bricks: #21, 1(0%)
minecraft.dropped.poppy: #21, 1(0%)
minecraft.custom.play_one_minute: #22, 22944575(1%)
minecraft.used.white_bed: #22, 22(1%)
minecraft.picked_up.white_bed: #22, 18(1%)
minecraft.custom.inspect_dispenser: #22, 52(0%)
minecraft.mined.yellow_shulker_box: #22, 19(0%)
minecraft.used.yellow_shulker_box: #22, 19(0%)
minecraft.used.andesite: #22, 107(0%)
minecraft.picked_up.yellow_shulker_box: #22, 19(0%)
minecraft.picked_up.birch_sign: #22, 2(0%)
minecraft.used.dispenser: #22, 5(0%)
minecraft.picked_up.oak_leaves: #22, 145(0%)
minecraft.dropped.rotten_flesh: #22, 58(0%)
minecraft.custom.open_enderchest: #22, 85(0%)
minecraft.used.white_banner: #22, 1(0%)
minecraft.custom.inspect_hopper: #22, 25(0%)
minecraft.used.sea_lantern: #22, 37(0%)
minecraft.used.stone: #22, 323(0%)
minecraft.mined.clay: #22, 9(0%)
minecraft.mined.glass: #22, 11(0%)
minecraft.crafted.stone_slab: #22, 12(0%)
minecraft.mined.hopper: #22, 4(0%)
minecraft.picked_up.cobblestone_slab: #22, 4(0%)
minecraft.picked_up.hopper: #22, 4(0%)
minecraft.mined.iron_block: #22, 11(0%)
minecraft.mined.ender_chest: #22, 4(0%)
minecraft.used.ender_chest: #22, 4(0%)
minecraft.picked_up.iron_block: #22, 11(0%)
minecraft.picked_up.grass_block: #22, 102(0%)
minecraft.used.white_concrete: #22, 66(0%)
minecraft.used.grass_block: #22, 14(0%)
minecraft.killed.witch: #22, 1(0%)
minecraft.crafted.iron_shovel: #23, 2(0%)
minecraft.used.diorite: #23, 27(0%)
minecraft.mined.oak_trapdoor: #23, 2(0%)
minecraft.picked_up.oak_trapdoor: #23, 2(0%)
minecraft.picked_up.ender_pearl: #23, 12(0%)
minecraft.used.kelp: #23, 12(0%)
minecraft.picked_up.ender_chest: #23, 2(0%)
minecraft.dropped.stone: #23, 62(0%)
minecraft.crafted.hopper: #23, 2(0%)
minecraft.mined.oak_sapling: #24, 3(0%)
minecraft.killed.zombie_villager: #24, 1(0%)
minecraft.used.iron_shovel: #24, 115(0%)
minecraft.used.ender_pearl: #24, 2(0%)
minecraft.mined.grass_path: #24, 1(0%)
minecraft.picked_up.glass: #24, 22(0%)
minecraft.used.hopper: #24, 2(0%)
minecraft.picked_up.diamond_helmet: #25, 1(0%)
minecraft.used.golden_carrot: #26, 4(0%)
minecraft.custom.leave_game: #27, 316(1%)
minecraft.custom.fly_one_cm: #36, 5975876(0%)
minecraft.custom.time_since_rest: #48, 3772(0%)
