Player Name,BadTimeWithScar,BdoubleO100,Cojomax99,Couriway,Cub_Cam,Docm77,Dot_Dot_Dash,Etho,Eyjoy27,F1RECRACKR,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HypnotizdCam,ImpulseCam,InTheLittleWood,JamalMC_,Kamalis1,Keralis1,Mumbo,MumboDrone,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Plagiatus,Renthedog,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Tango,TangoCam,TwoMuchGrian,VintageBeef,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,aimsey,belmarzi,cubfan135,falsesymmetry,hannahxxrose,hypnotizd,iJevin,impulseSV,joehillssays,jojosolos,xBCam,xBCrafted,xisumavoid
minecraft.picked_up.oak_log,0,6746,0,0,0,3985,0,2146,0,0,743,17925,6102,0,0,0,6,0,0,7591,3285,0,0,0,0,4701,0,6694,649,0,4710,0,7257,0,0,1918,572,13714,0,1945,1424,0,0,0,11199,6496,0,616,8777,2055,1432,0,0,1242,0
minecraft.picked_up.oak_planks,0,508,0,0,0,3695,3,524,0,0,84,548,1801,0,0,0,32,0,0,455,394,0,0,0,0,1301,0,335,120,0,555,52,271,0,0,383,42,837,0,757,928,0,0,0,747,467,0,50,733,236,523,0,0,29,0
minecraft.picked_up.oak_pressure_plate,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,16,0,2,11,0,0,0,2,0,0,0,0,2,0,6,2,0,0,0,12,1,0,2,0,1,2,0,0,0,0
minecraft.picked_up.oak_sapling,0,1008,0,0,0,10364,0,816,0,0,139,4816,765,0,0,0,0,0,0,477,222,0,0,0,0,832,0,433,190,0,767,0,639,0,0,666,85,5478,0,2240,396,0,0,0,1076,948,0,41,1739,477,236,0,0,308,0
minecraft.picked_up.oak_sign,0,39,0,0,0,20,0,63,0,0,42,79,118,0,0,0,3,0,0,72,26,0,0,0,0,346,0,32,169,0,8,1,138,0,0,63,17,50,0,23,29,0,2,0,58,220,0,36,207,38,63,0,0,14,0
minecraft.picked_up.oak_slab,0,15,0,0,0,160,0,84,0,0,15,155,476,0,0,0,0,0,0,238,92,0,0,0,0,279,0,338,17,0,158,0,45,0,0,131,19,425,0,44,77,0,0,0,256,252,0,27,770,26,33,0,0,173,0
minecraft.picked_up.oak_stairs,0,299,0,0,0,7,0,232,0,0,0,217,96,0,0,0,0,0,0,257,62,0,0,0,0,280,0,79,4,0,46,0,54,0,0,30,13,229,0,0,664,0,0,0,319,34,0,43,112,0,116,0,0,6,0
minecraft.picked_up.oak_trapdoor,0,59,0,0,0,23,0,165,0,0,8,366,57,0,0,0,0,0,0,64,31,0,0,0,0,429,0,22,30,0,35,0,139,0,0,189,32,169,0,35,34,0,0,0,264,83,0,13,260,29,135,0,0,12,0
minecraft.picked_up.oak_wood,0,17,0,0,0,0,0,0,0,0,38,58,188,0,0,0,0,0,0,186,2,0,0,0,0,29,0,3,15,0,41,0,0,0,0,95,0,0,0,1,39,0,0,0,378,19,0,0,1948,1,0,0,0,0,0
minecraft.picked_up.observer,0,193,0,0,0,1311,0,750,0,0,20,54,480,0,0,0,0,0,0,281,163,0,0,0,0,287,0,288,631,0,50,0,1447,0,0,14,12,735,0,473,212,0,0,0,410,107,0,204,265,561,151,0,0,2256,0
minecraft.picked_up.obsidian,0,235,0,0,0,1290,0,2816,0,0,91,1161,986,0,0,0,1,0,0,1101,104,0,0,0,0,1160,0,682,494,0,319,0,1868,0,0,320,418,1571,0,820,479,0,0,0,1323,359,0,592,1956,813,2209,0,0,340,0
minecraft.picked_up.ochre_froglight,0,651,0,0,0,43,0,12787,0,0,114,577,195,0,0,0,0,0,0,98,59,0,0,0,0,486,0,154,205,0,8529,0,109,0,0,11,1,1102,0,0,1711,0,0,0,1787,294,0,29,1211,363,12448,0,0,185,0
minecraft.picked_up.ominous_bottle,0,10,0,0,0,50,0,37,0,0,12,83,18,0,0,0,0,0,0,5,1,0,0,0,0,105,0,44,24,0,6,0,15,0,0,0,0,34,0,2,4,0,0,0,78,7,0,0,74,10,7,0,0,12,0
minecraft.picked_up.ominous_trial_key,0,0,0,0,0,176,0,69,0,0,18,55,38,0,0,0,0,0,0,9,0,0,0,0,0,190,0,37,13,0,17,0,21,0,0,0,0,35,0,0,0,0,0,0,153,4,0,0,82,21,0,0,0,6,0
minecraft.picked_up.open_eyeblossom,0,7,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,263,0,10,0,0,0,0,1,0,0,0,0,16,0,0,6,0,0,0,16,0,0,0,33,6,1,0,0,13,0
minecraft.picked_up.orange_banner,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,8,31,0,0,0,2,0,0,2,0,4,0,0,2,0,0,0,65,7,0,0,2,1,11,0,0,0,0
minecraft.picked_up.orange_bed,0,0,0,0,0,1,0,37,0,0,9,63,7,0,0,0,0,0,0,14,1,0,0,0,0,4,0,11,1,0,0,0,6,0,0,1,0,6,0,0,6,0,0,0,12,6,0,0,17,0,2,0,0,0,0
minecraft.picked_up.orange_candle,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.orange_carpet,0,1,0,0,0,9,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,111,3,0,31,0,0,0,0,7,0,4,0,0,152,0,0,0,88,36,0,0,265,3,158,0,0,20,0
minecraft.picked_up.orange_concrete,0,0,0,0,0,66,0,131,0,0,63,0,56,0,0,0,0,0,0,28,0,0,0,0,0,674,0,1241,0,0,1304,0,115,0,0,0,0,120,0,0,108,0,0,0,536,947,0,2,3,0,0,0,0,411,0
minecraft.picked_up.orange_concrete_powder,0,0,0,0,0,0,0,3,0,0,0,6,63,0,0,0,0,0,0,11,0,0,0,0,0,1654,0,0,0,0,67,0,0,0,0,11,0,3,0,0,595,0,0,0,43,392,0,0,6,0,0,0,0,8090,0
minecraft.picked_up.orange_dye,0,12,0,1,0,12,0,4,1,0,11,13,21,1,0,0,0,0,0,64,1,0,0,3,0,323,0,185,16,0,6,5,8,0,0,0,0,14,0,1,19,0,0,0,94,28,0,5,65,20,4,0,0,0,0
minecraft.picked_up.orange_glazed_terracotta,0,56,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,56,0,0,0,0,0,26,0,27,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
minecraft.picked_up.orange_harness,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.orange_shulker_box,0,56,0,0,0,335,0,246,1,0,17,283,0,0,0,0,0,0,0,17,6,0,2,1,0,990,0,294,3,0,35,0,67,0,0,11,13,158,0,22,96,0,0,0,986,1276,0,0,43,1,348,0,0,75,0
minecraft.picked_up.orange_stained_glass,0,201,0,0,0,49,0,18,0,0,6,131,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,303,0,0,6,0,29,0,0,0,1,71,0,0,0,0,0,0,168,9,0,0,0,9,34,0,0,527,0
minecraft.picked_up.orange_stained_glass_pane,0,152,0,0,0,0,0,9,0,0,5,49,0,0,0,0,0,0,0,19,0,0,0,0,0,10,0,319,0,0,32,0,0,0,0,0,0,53,0,0,0,0,0,0,15,3,0,0,0,6,30,0,0,25,0
minecraft.picked_up.orange_terracotta,0,10,0,0,0,241,0,11595,0,0,1405,9927,1319,0,0,0,0,0,0,35,14,0,0,0,0,4897,0,2282,1229,0,1522,0,139,0,0,0,1,605,0,1,1636,0,0,0,45,1250,0,418,500,8863,2012,0,0,5,0
minecraft.picked_up.orange_tulip,0,198,0,0,0,5,0,3471,0,0,113,1141,65,0,0,0,0,0,0,0,207,0,0,0,0,221,0,2,79,0,174,0,121,0,0,9,1,244,0,0,0,0,0,0,10,26,0,3,745,193,29,0,0,0,0
minecraft.picked_up.orange_wool,0,24,0,0,0,819,0,131,0,0,75,2291,22,0,0,0,0,0,0,0,293,0,0,0,0,338,0,20,307,0,76,0,400,0,0,9,0,1615,0,17,111,0,0,0,34,153,0,4,505,30,105,0,0,30,0
minecraft.picked_up.oxeye_daisy,0,581,0,0,0,23,0,6833,0,0,17,474,61,0,0,0,0,0,0,190,12,0,0,0,0,217,0,46,74,0,86,0,60,0,0,125,21,65,0,1,18,0,0,0,122,55,0,18,82,93,77,0,0,11,0
minecraft.picked_up.oxidized_chiseled_copper,0,6,0,0,0,0,0,9,0,0,7,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,76,0,2,0,0,0,0,0,0,0,0,0,0,0,8,17,0,7,0,2,0,0,0,0,0
minecraft.picked_up.oxidized_copper,0,568,0,0,0,67,0,1703,0,0,239,1107,290,0,0,0,0,0,0,153,35,0,0,0,0,70,0,75,6,0,644,0,1113,0,0,1,0,22806,0,7,104,0,0,0,100,68,0,1017,2,180,31,0,0,17,0
minecraft.picked_up.oxidized_copper_bulb,0,2,0,0,0,0,0,63,0,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1,0,1,0,6,0,0,0,0,121,0,0,0,0,0,0,53,4,0,3,2,17,0,0,0,1,0
minecraft.picked_up.oxidized_copper_door,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,39,1,0,0,0,0,0,0,3,0,0,1,0,6,0,0,2,0,14,0,0,0,0,0,0,7,2,0,0,1,0,11,0,0,1,0
minecraft.picked_up.oxidized_copper_grate,0,50,0,0,0,0,0,1040,5,0,5,13,11,0,0,0,0,0,0,1,13,0,0,0,0,20,0,7,1,0,8,0,58,0,0,0,0,519,0,0,25,0,0,0,36,128,0,34,2,20,0,0,0,5,0
minecraft.picked_up.oxidized_copper_trapdoor,0,96,0,0,0,91,0,296,0,0,4,261,11,0,0,0,0,0,0,507,34,0,0,0,0,132,0,336,0,0,151,0,474,0,0,1,0,2807,0,0,179,0,0,0,35,82,0,0,3,231,87,0,0,0,0
minecraft.picked_up.oxidized_cut_copper,0,5,0,0,0,0,0,90,0,0,85,2,1,0,0,0,0,0,0,0,11,0,0,0,0,63,0,1,0,0,229,0,5,0,0,2,0,2541,0,0,0,0,0,0,1,133,0,0,0,60,0,0,0,0,0
minecraft.picked_up.oxidized_cut_copper_slab,0,12,0,0,0,2,0,28,0,0,60,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,106,0,0,6,0,1689,0,0,44,0,0,0,1,30,0,18,0,0,2,0,0,0,0
minecraft.picked_up.oxidized_cut_copper_stairs,0,1,0,0,0,0,0,26,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,8,0,218,0,0,0,0,42,0,0,7,0,0,0,76,4,0,726,0,0,0,0,0,0,0
minecraft.picked_up.packed_ice,0,583,0,0,0,2515,0,6960,0,0,17,570,310,0,0,0,0,0,0,1026,1211,0,0,0,0,5600,0,17528,4785,0,139,0,2913,0,0,47,204,937,0,667,2038,0,0,0,1041,569,0,1257,689,3490,19197,0,0,126730,0
minecraft.picked_up.packed_mud,0,98,0,0,0,6,0,2329,0,0,114,790,1172,0,0,0,0,0,0,712,321,0,0,0,0,1790,0,39118,50,0,71,0,78,0,0,33,22,2029,0,45,436,0,0,0,272,5369,0,6,4060,23,6,0,0,126,0
minecraft.picked_up.painting,0,325,0,0,0,10,0,323,0,0,159,230,70,0,0,0,0,0,0,172,65,0,0,0,0,226,0,69,28,0,125,0,150,0,0,377,59,533,0,0,42,0,0,0,668,216,0,148,318,193,12,0,0,122,0
minecraft.picked_up.pale_hanging_moss,0,277,0,0,0,319,0,32,0,0,38,488,31,0,0,0,0,0,0,27,0,0,0,0,0,61,0,46,0,0,0,0,8,0,0,0,0,32,0,0,5,0,0,0,219,70,0,0,24,18,22,0,0,0,0
minecraft.picked_up.pale_moss_block,0,368,0,0,0,657,0,479,0,0,16,4811,118,0,0,0,0,0,0,3,10,0,0,0,0,406,0,418,50,0,700,0,4574,0,0,0,0,477,0,0,0,0,0,0,5568,136,0,0,147,34,1817,0,0,80,0
minecraft.picked_up.pale_moss_carpet,0,6016,0,0,0,485,0,188,0,0,14,2023,32,0,0,0,0,0,0,16,24,0,0,0,0,84,0,156,63,0,265,0,349,0,0,1,0,191,0,41,1,0,0,0,621,143,0,0,30,11,624,0,0,46,0
minecraft.picked_up.pale_oak_boat,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
minecraft.picked_up.pale_oak_button,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,22,5,0,0,0,0
minecraft.picked_up.pale_oak_door,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,16,2,39,0,0,0,0
minecraft.picked_up.pale_oak_fence,0,586,0,0,0,0,0,4,0,0,0,68,0,0,0,0,0,0,0,6,0,0,0,0,0,33,0,15,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,16,0,0,0,140,0,166,0,0,0,0
minecraft.picked_up.pale_oak_fence_gate,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0
minecraft.picked_up.pale_oak_hanging_sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
minecraft.picked_up.pale_oak_leaves,0,1147,0,0,0,129,0,348,0,0,3,1642,19,0,0,0,0,0,0,3142,13,0,0,0,0,276,0,147,63,0,5,0,75,0,0,0,0,109,0,0,5,0,0,0,252,132,0,0,1776,19,35,0,0,84,0
minecraft.picked_up.pale_oak_log,0,1742,0,0,0,11612,0,1150,0,0,280,3703,1144,0,0,0,0,0,0,1296,584,0,0,0,0,364,0,805,672,0,1121,38,1505,0,0,0,0,1813,0,0,1265,0,0,0,6192,188,0,0,737,2087,4548,0,0,326,0
minecraft.picked_up.pale_oak_planks,0,27,0,0,0,55,0,0,0,0,3,233,154,0,0,0,0,0,0,0,182,0,0,0,0,54,0,10,63,0,56,64,0,0,0,0,0,15,0,0,106,0,0,0,9,6,0,0,79,99,321,0,0,0,0
minecraft.picked_up.pale_oak_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,2,5,1,0,0,0,0
minecraft.picked_up.pale_oak_sapling,0,199,0,0,0,3827,0,238,0,0,23,403,106,0,0,0,0,0,0,62,93,0,0,0,0,24,0,130,72,0,350,0,142,0,0,0,0,194,0,0,153,0,0,0,719,17,0,0,12,83,1149,0,0,35,0
minecraft.picked_up.pale_oak_sign,0,5,0,0,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,3,0,0,0,0,0,13,0,4,38,0,3,0,0,0,0,0,0,13,0,0,3,0,0,0,16,10,0,0,3,2,99,0,0,1,0
minecraft.picked_up.pale_oak_slab,0,170,0,0,0,8,0,0,0,0,0,123,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,8,239,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,42,17,174,0,0,0,0
minecraft.picked_up.pale_oak_stairs,0,51,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,39,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,22,1,0,0,76,19,45,0,0,0,0
minecraft.picked_up.pale_oak_trapdoor,0,101,0,0,0,3,0,2,0,4,1,28,27,0,0,0,0,0,0,72,132,0,0,0,0,6,0,8,40,0,3,0,1,0,0,0,0,99,0,0,7,0,0,0,50,19,0,0,44,58,46,0,0,0,0
minecraft.picked_up.pale_oak_wood,0,0,0,0,0,1,0,0,0,0,22,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,167,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,72,74,0,0,4,0,0,0,0,10,0
minecraft.picked_up.paper,0,95,0,0,0,176,0,642,0,0,54,525,1237,0,0,0,0,0,0,287,173,0,0,1,0,506,0,1140,323,1,105,3,374,0,0,114,19,171,0,191,128,0,0,0,1681,156,0,45,1111,126,785,0,0,69,0
minecraft.picked_up.pearlescent_froglight,0,478,0,0,0,2,0,7339,0,0,13,391,1,0,0,0,0,0,0,162,35,0,0,0,0,360,0,899,1211,0,4115,0,68,0,0,0,0,473,0,0,34,0,0,0,3012,72,0,0,1137,2760,6178,0,0,62,0
minecraft.picked_up.peony,0,67,0,0,0,5,0,1274,1,0,8,148,10,0,0,0,0,0,0,69,74,0,0,3,0,1297,0,62,11,0,318,3,41,0,0,10,32,179,0,59,150,0,0,0,1513,705,0,1,53,29,8,0,0,7,0
minecraft.picked_up.phantom_membrane,0,15,0,0,0,65,0,46,0,0,20,49,32,0,0,0,0,0,0,19,0,0,0,0,0,41,0,29,56,0,1,0,0,0,0,24,0,16,0,35,12,0,0,0,732,54,0,43,274,40,24,0,0,46,0
minecraft.picked_up.piglin_banner_pattern,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0
minecraft.picked_up.pink_banner,0,0,0,0,0,12,0,4,0,0,1,16,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,33,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,0,0,0,4,1,0,0,0,0
minecraft.picked_up.pink_bed,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,7,0,0,0,63,1,0,0,0,103,0,0,0,18,1,3,0,0,0,0
minecraft.picked_up.pink_bundle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.pink_candle,0,8,0,0,0,4,0,0,0,0,16,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,14,25,0,0,0,0,0,0,0,0,0
minecraft.picked_up.pink_carpet,0,0,0,0,0,60,0,0,0,0,1,1,2,0,0,0,0,0,0,5,3,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,6,0,65,0,0,0,0,0,0,0,15,101,0,65,0,0,0,0
minecraft.picked_up.pink_concrete,0,0,0,0,0,65,0,0,0,0,34,0,220,0,0,0,0,0,0,10,0,0,0,0,0,2,0,1920,259,0,806,0,1,0,0,116,0,5,0,881,1833,0,0,0,70,3377,0,2,114,0,0,0,0,0,0
minecraft.picked_up.pink_concrete_powder,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,35,0,0,0,0,0,0,12,0,124,51,0,0,0,8,3744,0,0,1,0,4,0,0,0,0
minecraft.picked_up.pink_dye,0,10,0,0,0,76,0,1,0,0,7,1,9,1,0,0,0,0,0,2,1,0,0,0,0,268,0,6,11,0,76,6,4,0,0,0,0,8,0,12,14,0,0,0,110,21,0,1,31,11,3,0,0,1,0
minecraft.picked_up.pink_glazed_terracotta,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.picked_up.pink_petals,0,549,0,0,0,56,0,1032,0,0,1467,8804,3890,0,0,0,0,0,0,1307,1299,0,0,0,0,3295,0,3907,1717,0,9201,0,5,0,0,8,9,1809,0,102,1269,0,0,0,274,236,0,327,2673,1560,79,0,0,0,0
minecraft.picked_up.pink_shulker_box,0,259,0,0,0,39,0,136,0,0,29,26,0,0,0,0,0,0,0,8,18,0,0,0,0,171,0,114,3,0,588,0,104,0,0,1,0,408,0,471,72,0,0,0,38,145,0,0,209,25,257,0,0,10,0
minecraft.picked_up.pink_stained_glass,0,1,0,0,0,32,0,262,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,203,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0
minecraft.picked_up.pink_stained_glass_pane,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,12,56,0,0,0,1,0,0,0,0,0
minecraft.picked_up.pink_terracotta,0,0,0,0,0,0,0,6,0,0,1,11,20,0,0,0,0,0,0,0,322,0,0,0,0,275,0,0,0,0,47,0,0,0,0,126,0,0,0,0,112,0,0,0,0,46,0,0,0,921,42,0,0,0,0
minecraft.picked_up.pink_tulip,0,87,0,0,0,0,0,1605,0,0,46,718,4,0,0,0,0,0,0,1,74,0,0,0,0,159,0,1,1,0,114,1,70,0,0,0,13,105,0,1,0,0,0,0,11,19,0,49,356,95,12,0,0,0,0
minecraft.picked_up.pink_wool,0,188,0,0,0,2,0,2,0,0,16,1878,204,0,0,0,0,0,0,0,189,0,0,0,0,0,0,565,325,0,192,0,202,0,0,26,0,91,0,4305,0,0,0,0,25,335,0,0,544,13,19,32,0,0,0
minecraft.picked_up.piston,0,103,0,0,0,909,0,584,0,0,18,80,276,0,0,0,0,0,0,45,60,0,0,0,0,157,0,517,492,0,13,0,615,0,0,17,4,561,0,692,89,0,0,0,136,18,0,70,97,731,181,0,0,1152,0
minecraft.picked_up.pitcher_plant,0,4,0,0,0,10,0,102,3,0,114,59,24,2,0,0,0,0,0,1,11,0,0,6,0,1278,0,37,39,0,19,1,4,0,0,1,2,23,0,3,4,0,0,0,219,243,0,0,20,29,2,0,0,0,0
minecraft.picked_up.pitcher_pod,0,0,0,0,0,5,0,40,0,0,43,50,5,0,0,0,0,0,0,1,0,0,0,15,0,711,0,7,433,0,7,0,4,0,0,3,0,2,0,0,0,0,0,0,265,9,0,0,138,3,33,0,0,0,0
minecraft.picked_up.player_head,0,504,0,0,0,2156,0,1913,2,1,559,1340,2704,6,0,0,0,3,0,917,513,0,2,5,0,1627,0,1535,926,1,407,6,2800,0,0,301,43,3029,0,410,310,0,4,0,10323,555,0,2467,4990,1050,1119,6,0,525,0
minecraft.picked_up.plenty_pottery_sherd,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0
minecraft.picked_up.podzol,0,464,0,0,0,114,0,690,0,0,524,258,1077,0,0,0,0,0,0,455,0,0,0,0,0,1722,0,223,0,0,497,0,200,0,0,288,4,7,0,0,0,0,0,0,487,4680,0,102,869,402,1746,0,0,28,0
minecraft.picked_up.pointed_dripstone,0,2201,0,0,0,145,0,980,0,0,255,708,1513,0,0,0,0,0,0,823,1369,0,0,0,0,921,0,1378,1019,0,668,0,362,0,0,390,593,1696,0,14465,87,0,0,0,388,275,0,353,513,919,1943,0,0,30,0
minecraft.picked_up.poisonous_potato,0,0,0,0,0,1,0,6,0,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,81,0,22,5,0,1,1,18,0,0,48,0,0,0,0,7,0,0,0,37,57,0,0,0,1,2,0,0,111,0
minecraft.picked_up.polished_andesite,0,152,0,0,0,13,0,105,0,0,203,482,166,0,0,0,0,0,0,33,49,0,0,0,0,51,0,329,25,0,129,0,68,0,0,174,7,333,0,0,12,0,0,0,879,299,0,18,130,637,1911,0,0,291,0
minecraft.picked_up.polished_andesite_slab,0,513,0,0,0,50,0,0,0,0,2,332,9,0,0,0,0,0,0,18,33,0,0,0,0,64,0,0,0,0,24,0,46,0,0,0,0,27,0,2,0,0,0,0,18,18,0,0,0,698,26,0,0,20,0
minecraft.picked_up.polished_andesite_stairs,0,19,0,0,0,7,0,24,0,0,5,18,0,0,0,0,0,0,0,5,29,0,0,0,0,26,0,13,1,0,50,0,189,0,0,5,0,40,0,9,11,0,0,0,15,0,0,9,6,301,1,0,0,55,0
minecraft.picked_up.polished_basalt,0,141,0,0,0,9,0,5,0,0,11,105,3,0,0,0,0,0,0,37,0,0,0,0,0,74,0,8,306,0,28,0,371,0,0,0,39,103,0,10,0,0,0,0,209,138,0,0,6,282,103,0,0,0,0
minecraft.picked_up.polished_blackstone,0,15,0,0,0,4,0,10,0,0,71,72,53,0,0,0,0,0,0,0,145,0,0,0,0,43,0,0,12,0,10,0,91,0,0,0,0,15,0,0,8,0,0,0,33,26,0,0,5,127,0,0,0,14,0
minecraft.picked_up.polished_blackstone_brick_slab,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,153,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,18,0,1,0,0,0,0
minecraft.picked_up.polished_blackstone_brick_stairs,0,1,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,9,0,0,0,0,0,42,0,0,9,0,4,0,28,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,285,9,0,0,0,0,0
minecraft.picked_up.polished_blackstone_brick_wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,206,0,1,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,0,0
minecraft.picked_up.polished_blackstone_bricks,0,0,0,0,0,154,0,2,0,0,18,84,24,0,0,0,0,0,0,67,132,0,0,0,0,337,0,0,487,0,154,0,274,0,0,0,0,55,0,0,0,0,0,0,128,33,0,116,4495,526,0,0,0,16,0
minecraft.picked_up.polished_blackstone_button,0,2,0,0,0,2,0,9,0,0,19,20,10,0,0,0,0,0,0,1,0,0,0,0,0,57,0,0,0,0,2,0,21,0,0,13,0,4,0,4,0,0,0,0,46,0,0,1,14,4,2,0,0,0,0
minecraft.picked_up.polished_blackstone_pressure_plate,0,0,0,0,0,0,0,66,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,0,44,0,14,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0
minecraft.picked_up.polished_blackstone_slab,0,0,0,0,0,16,0,0,0,0,27,353,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,29,0,687,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,46,0,0,0,0,0,0
minecraft.picked_up.polished_blackstone_stairs,0,32,0,0,0,18,0,0,0,0,25,182,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6,0,67,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,32,8,0,0,0,41,0
