Player Name,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,Firecracker1195,GIGACAM,GeminiTay,GoodTimeWithScar,Grian,HBomb94,HumanCleo,HypnotizdCam,ImpulseCam,InTheLittleWood,Jessassin,Kamalis1,KarinSurfing,Keralis1,LDShadowLady,Maescool,Minerva246,Mumbo,MumboDrone,MumboJumbo,MythicalSausage,OrionSound,PearlescentMoo,PearlescentMoon,Pixlriffs,RentheKing,Renthedog,STEAKFG,ShubbleYT,Skizzleman,Smajor1995,Smallishbeans,SolidarityGaming,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageBeef,Watcher_Grian,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,fWhip,falsesymmetry,gnembon,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,kingbdogz,slicedlime,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.picked_up.birch_pressure_plate,0,12,0,0,4,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.birch_sapling,0,848,0,0,373,347,0,0,0,1082,851,2718,0,0,0,0,0,0,0,0,3935,0,0,0,53,0,21,2,6,0,710,0,106,1935,0,0,0,0,0,0,465,0,118,0,28,0,298,0,0,105,522,0,62,195,0,89,0,263,0,1506,1090,1747,0,230,6261,0,0,0,0,0,24,0
minecraft.picked_up.birch_sign,0,40,0,0,23,17,0,0,0,36,99,223,0,0,0,0,0,0,0,0,56,0,0,0,71,0,0,24,18,0,110,2,5,43,2,1,0,1,1,0,31,0,438,0,0,0,280,0,0,0,40,0,10,49,0,664,0,229,0,7,349,64,0,39,1005,0,0,0,0,0,23,0
minecraft.picked_up.birch_slab,0,4,0,0,175,57,0,0,0,88,158,1271,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,223,0,0,33,0,0,0,0,0,0,41,0,0,0,0,0,23,0,0,0,14,0,1,0,0,132,0,1,0,0,20,97,0,1,8,0,0,0,0,0,9,0
minecraft.picked_up.birch_stairs,0,6,0,0,12,30,0,0,0,22,139,43,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,27,0,0,29,0,0,0,6,0,0,1,0,0,0,0,0,24,0,0,0,3,0,1,0,0,296,0,0,0,0,4,38,0,0,0,0,0,0,0,0,4,0
minecraft.picked_up.birch_trapdoor,0,4,0,0,129,1,0,0,0,6,98,46,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,106,0,0,3,0,0,0,0,0,0,10,0,2,0,0,0,60,0,0,0,25,0,1,36,0,71,0,2,0,33,441,23,0,1,43,0,0,0,0,0,0,0
minecraft.picked_up.birch_wood,0,9,0,0,9,2,0,0,0,52,3,133,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,27,0,0,47,0,0,103,0,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,0
minecraft.picked_up.black_banner,0,4,0,0,0,0,0,0,0,30,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,21,41,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,14,0,88,0,0,46,48,0,0,6,0,0,0,0,0,0,0
minecraft.picked_up.black_bed,0,0,0,0,51,235,0,0,0,59,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,2,0,152,44,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,35,43,0,0,21,0,0,0,0,0,41,0
minecraft.picked_up.black_candle,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.black_carpet,0,1,0,0,42,1,0,0,0,0,2,132,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2478,0,0,57,0,0,0,0,0,0,0,0,38,0,0,0,81411,0,0,0,1118,0,19,2,0,327,0,411,0,0,782,19018,0,0,15,0,0,0,0,0,141,0
minecraft.picked_up.black_concrete,0,5,0,0,11212,648,0,0,0,31,1714,4327,0,0,0,0,0,0,0,0,187,0,0,0,10,0,0,0,0,0,273,0,49,514,0,0,0,0,0,0,538,0,3545,0,0,0,227,0,0,0,8918,0,433,158,0,2870,0,7158,0,509,2700,1961,0,715,3293,0,0,0,0,0,1289,0
minecraft.picked_up.black_concrete_powder,0,47,0,0,2355,4,0,0,0,0,733,1093,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,375,0,0,0,0,0,1,0,30,0,8,0,4494,0,0,0,13430,0,0,0,13177,0,77,0,0,9,0,6180,0,6,7233,470,0,1,1687,0,0,0,0,0,3,0
minecraft.picked_up.black_dye,0,6,0,0,0,4,0,0,0,304,34,493,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,16,16,0,494,0,0,35,0,26,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,10,16,0,14,0,1030,0,0,882,55,0,1,6,0,0,0,0,0,0,0
minecraft.picked_up.black_glazed_terracotta,0,1,0,0,6,4,0,0,0,0,127,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,44,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.black_shulker_box,0,204,0,0,63,147,0,0,0,15,551,44,0,0,0,0,0,0,0,0,25,0,0,0,12,0,0,63,0,0,972,4,62,202,0,0,0,0,0,0,13,0,765,0,1,0,322,0,0,2,386,0,100,2,0,39,0,96,0,207,20,69,0,10,608,0,0,0,0,0,195,0
minecraft.picked_up.black_stained_glass,0,7,0,0,1836,4,0,0,0,2,653,212,0,0,0,0,0,0,0,0,372,0,0,0,222,0,0,0,0,0,42,3,613,343,0,0,0,0,0,0,64,0,4,0,0,0,6,0,0,0,684,0,3,0,0,35,0,407,0,35,103,85,0,0,625,0,0,0,0,0,25,0
minecraft.picked_up.black_stained_glass_pane,0,1,0,0,77,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,42,0,30,29,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,12,0,16,0,0,188,0,240,0,19,243,2,0,0,0,0,0,0,0,0,9,0
minecraft.picked_up.black_terracotta,0,1,0,0,792,6,0,0,0,0,93,486,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1411,0,338,345,0,0,0,0,0,0,0,0,38,0,0,0,6696,0,0,0,14,0,7,0,0,95,0,355,0,0,0,10,0,0,337,0,0,0,0,0,0,0
minecraft.picked_up.black_wool,0,33,0,0,128,2,0,0,0,63,7,678,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,2,0,0,1303,0,17,219,0,0,0,0,0,0,229,0,434,0,0,0,318,0,0,0,733,0,3,1,0,116,0,11327,0,16,9696,721,0,85,68,0,0,0,0,0,32,0
minecraft.picked_up.blackstone,0,68,0,0,1541,4613,0,0,0,819,3222,2629,2,0,0,0,5,0,0,0,4166,0,0,0,21377,0,417,0,0,0,3742,0,138,5936,0,0,0,0,0,0,0,0,23186,0,0,0,504,0,0,2,5064,0,2537,4909,0,7928,0,10959,0,368,25758,6096,0,1371,22299,0,0,0,0,0,11014,0
minecraft.picked_up.blackstone_slab,0,0,0,0,6,66,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,19,0,6,92,0,53,0,0,0,0,24,56,0,0,16,0,0,0,0,0,35,0
minecraft.picked_up.blackstone_stairs,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,13,17,0,0,9,0,0,0,0,0,42,0
minecraft.picked_up.blackstone_wall,0,0,0,0,0,0,0,0,0,0,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,40,0,0,0,0,3,0,6,0,0,27,195,0,0,38,0,0,0,0,0,4,0
minecraft.picked_up.blade_pottery_sherd,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.blast_furnace,0,26,0,0,13,5,0,0,0,0,2,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,114,0,0,8,0,0,0,0,0,0,2,0,57,0,0,0,2,0,0,0,0,0,5,46,0,4,0,5,0,0,38,23,0,4,26,0,0,0,0,0,23,0
minecraft.picked_up.blaze_powder,0,1,0,0,33,2,0,0,0,0,1,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0,0,0,0,10,0,813,0,0,0,0,0,0,0,105,0,15,10,0,122,0,8,0,0,78,8,0,4,40,0,0,0,0,0,0,0
minecraft.picked_up.blaze_rod,0,0,0,0,127,18,0,0,0,16,68,75,0,0,0,0,0,0,0,0,615,0,0,0,5,0,0,0,0,0,169,8,0,74,0,0,0,0,0,0,109,0,264,0,0,0,73,0,0,6,161,0,326,22,0,361,0,634,0,86,749,392,0,71,7,0,0,0,0,0,21,0
minecraft.picked_up.blue_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.blue_bed,0,0,0,0,61,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,38,7,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,1,4,0,143,0,5,4,0,17,0,0,0,1,0,0,0,0,0,30,0
minecraft.picked_up.blue_candle,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0
minecraft.picked_up.blue_carpet,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1144,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,0,4,0,1,1,0,172,0,2,0,0,1,1,0,0,0,0,0,0,0,0,13,0
minecraft.picked_up.blue_concrete,0,0,0,0,385,8,0,0,0,0,326,207,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,14,0,15,1,0,0,7,0,0,0,2,0,0,0,41,0,2,394,0,309,0,2,0,0,0,89,0,0,85,0,0,0,0,0,12,0
minecraft.picked_up.blue_concrete_powder,0,44,0,0,16,41,0,0,0,0,315,80,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,25,0,0,46,0,3,18,0,0,0,37,54,28,0,0,1,0,0,0,10,0,0,0,186,0,1,20,0,142,0,62,0,18,0,41,0,44,30,0,0,0,0,0,4,0
minecraft.picked_up.blue_dye,0,0,0,0,10,0,0,0,0,2,101,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,0,3,0,523,0,1,18,1,0,0,1,0,0,0,0,0,0,0
minecraft.picked_up.blue_glazed_terracotta,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.blue_ice,0,0,0,0,6,113,0,0,0,0,2604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,67,0,1865,0,0,0,0,212,0,0,0,1458,0,0,0,0,0,0,0,53,0,1,0,0,690,0,0,0,1,43,7,0,33,2891,0,0,0,0,0,0,0
minecraft.picked_up.blue_orchid,0,17,0,0,0,2500,0,0,0,8,265,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,583,0,14,0,0,0,0,468,0,0,0,130,0,0,0,0,0,0,0
minecraft.picked_up.blue_shulker_box,0,95,0,0,0,57,0,0,0,78,306,21,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,215,0,8,0,0,0,0,0,0,0,0,0,518,0,0,0,1,0,0,0,50,0,13,343,0,1989,0,204,0,391,0,1,0,4,113,0,0,0,0,0,293,0
minecraft.picked_up.blue_stained_glass,0,0,0,0,0,3,0,0,0,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,68,0,3,0,0,235,0,193,0,0,0,12,0,0,49,0,0,0,0,0,58,0
minecraft.picked_up.blue_stained_glass_pane,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,59,0,0,0,1,0,0,0,0,0,33,5,0,12,0,30,0,0,4,1,0,1,0,0,0,0,0,0,1,0
minecraft.picked_up.blue_terracotta,0,0,0,0,2,176,0,0,0,0,210,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2284,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2685,0,0,0,3,0,69,21,0,267,1,43,0,0,46,144,0,0,75,0,0,0,0,0,4,0
minecraft.picked_up.blue_wool,0,0,0,0,272,0,0,0,0,12,155,168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1652,0,0,13,0,0,0,0,0,0,12,0,162,0,0,0,169,0,0,1077,0,0,2,0,0,56,0,74,0,0,997,2,0,0,19,0,0,0,0,0,0,0
minecraft.picked_up.bone,0,514,0,0,1183,345,0,0,0,1432,413,1672,0,0,0,0,0,0,0,0,5867,0,0,0,35,0,21,11,10,0,3607,99,104,247,0,0,0,4,1,2,650,0,14655,0,0,0,1291,0,0,570,12077,0,1568,1443,0,3473,0,2329,0,5520,7690,5126,0,1926,12410,0,6,0,0,0,602,0
minecraft.picked_up.bone_block,2,66,0,0,349,1360,0,0,0,480,1248,1571,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,1,0,0,1084,2,122,1283,0,0,0,1,0,0,104,0,2407,0,0,0,266,0,0,9,6257,0,148,618,0,595,71,472,0,181,789,158,0,0,1224,0,0,0,0,0,48,0
minecraft.picked_up.bone_meal,0,418,0,0,254,155485,0,0,0,171,828,15884,0,0,0,0,1,0,0,0,92132,0,0,0,66,0,2,82,0,0,1630,1,348,609,0,0,0,0,55,1,706,0,5591,0,0,0,27,0,0,22,14453,0,11884,902,0,949,0,706,0,1906,1957,1231,0,146,608,0,0,0,0,0,222,0
minecraft.picked_up.book,0,18,0,0,626,30716,0,0,0,719,388,4810,0,0,0,0,0,0,0,0,3604,0,0,1,7,0,7,1,0,0,3906,0,18,104,0,0,0,149,0,12,5752,0,546,0,0,0,10,0,0,0,35,0,1965,1410,0,787,6,295,0,11,4880,9878,0,185,31,0,0,0,0,0,249,0
minecraft.picked_up.bookshelf,0,0,0,0,3,63,0,0,0,29,138,776,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,124,1,58,39,0,0,0,56,0,9,19,0,41,0,0,0,0,0,0,0,54,0,2,50,0,307,0,635,0,11,42,33,0,2,1,0,0,0,0,0,1,0
minecraft.picked_up.bow,0,71,0,0,384,1235,0,1,0,114,336,183,1,0,0,0,0,0,0,0,65,0,0,3,8,0,1,14,3,0,117,3,16,25,1,1,0,9,2,4,31,0,131,0,0,0,127,0,0,40,544,0,214,142,0,442,0,58,0,193,200,157,0,136,1102,0,0,0,0,0,93,0
minecraft.picked_up.bowl,0,18,0,0,1,0,0,0,0,33,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,1,39,0,17,0,3,0,4,21,50,0,0,2,0,0,0,0,0,0,0
minecraft.picked_up.brain_coral,0,0,0,0,4,0,0,0,0,3,189,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,2,46,0,2,0,2,0,0,18,2,0,0,42,0,0,0,0,0,0,0
minecraft.picked_up.brain_coral_block,0,0,0,0,0,0,0,0,0,6,884,261,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,25,0,2,79,0,0,0,0,0,0,341,14,0,0,161,0,0,0,0,0,0,0
minecraft.picked_up.brain_coral_fan,0,0,0,0,18,1,0,0,0,3,1336,10,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,47,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,13,0,21,142,0,6,0,2,0,0,148,11,0,0,171,0,0,0,0,0,7,0
minecraft.picked_up.bread,0,0,0,0,442,248,0,0,0,370,0,767,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,87,0,32,103,0,0,0,0,0,0,130,0,3779,0,0,0,16,0,0,0,916,0,480,0,0,185,0,56,0,39,1032,1256,0,8,275,0,0,0,0,0,1,0
minecraft.picked_up.brewer_pottery_sherd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brewing_stand,0,0,0,0,7,23,0,0,0,5,0,34,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,2,18,0,0,0,0,0,0,15,0,22,0,0,0,3,0,0,0,20,0,16,4,0,38,0,13,0,2,149,9,0,2,6,0,0,0,0,0,0,0
minecraft.picked_up.brick,0,28,0,0,0,1,0,0,0,169,355,926,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,17,2,0,1324,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,11,0,134,34,0,155,0,292,0,0,26,2,0,0,0,0,0,0,0,0,116,0
minecraft.picked_up.brick_slab,0,5,0,0,0,1092,0,0,0,4,401,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,1,42,0,47,0,0,77,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,13,0,2,0,0,106,0,80,0,0,4,6,0,1,0,0,0,0,0,0,0,0
minecraft.picked_up.brick_stairs,0,0,0,0,0,19,0,0,0,2,0,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,16,0,0,60,0,315,0,0,27,15,0,15,1,0,0,0,0,0,4,0
minecraft.picked_up.brick_wall,0,0,0,0,0,12,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,85,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0
minecraft.picked_up.bricks,0,132,0,0,4,173,0,0,0,104,121,5577,0,0,0,0,0,0,0,0,93,0,0,0,44,0,0,1,0,0,607,35,0,713,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,19,0,30,13,0,535,0,1118,0,0,768,192,0,16,223,0,0,0,0,0,11,0
minecraft.picked_up.brown_banner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,12,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_bed,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_candle,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,0,1,0,4,310,1,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_carpet,0,4,0,0,0,0,0,0,0,0,18,268,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,900,0,0,33,0,0,0,0,0,0,57,0,61,0,0,0,9804,0,0,0,0,0,1,0,0,53,0,297,0,0,203,251,0,51,40,0,0,0,0,0,6,0
minecraft.picked_up.brown_concrete,0,0,0,0,229,633,0,0,0,0,1028,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,289,0,3,255,0,0,0,0,0,0,56,0,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,633,0,13,8,25,0,0,127,0,0,0,0,0,48,0
minecraft.picked_up.brown_concrete_powder,0,19,0,0,128,71,0,0,0,0,54,254,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,141,0,0,19,0,0,3,0,63,0,1,0,0,0,0,0,38,0,0,0,0,0,1,0,0,68,0,199,0,0,1,0,0,78,1,0,0,0,0,0,0,0
minecraft.picked_up.brown_dye,0,0,0,0,0,40,0,0,0,0,32,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,32,0,202,0,0,190,1,0,0,0,0,0,0,0,0,8,0
minecraft.picked_up.brown_glazed_terracotta,0,12,0,0,8,2,0,0,0,37,73,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,8,0,0,0,1,188,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_mushroom,0,50,0,0,1479,183,0,0,0,172,485,107,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,1000,0,244,627,0,0,0,0,0,0,170,0,594,0,0,0,136,0,0,0,329,0,136,160,0,1656,0,131,0,424,241,178,0,29,559,0,0,0,0,0,51,0
minecraft.picked_up.brown_mushroom_block,0,45,0,0,4073,1615,0,0,0,78,3483,0,0,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,0,0,0,9997,0,532,9505,0,0,0,0,0,0,409,0,811,0,0,0,4688,0,0,0,2269,0,1388,0,0,730,0,1262,0,0,0,241,0,201,924,0,0,0,0,0,81,0
minecraft.picked_up.brown_shulker_box,0,145,0,0,0,60,0,0,0,0,143,19,0,0,0,0,0,0,0,0,28,0,0,0,6,0,0,0,0,0,342,0,195,115,0,0,0,0,0,0,21,0,311,0,0,0,60,0,0,0,404,0,52,25,0,596,0,318,0,0,26,74,0,80,122,0,0,0,0,0,27,0
minecraft.picked_up.brown_stained_glass,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,72,0,138,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,0,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.brown_terracotta,0,3,0,0,11591,4246,0,0,0,1,406,135,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,430,0,0,15443,0,246,16423,0,0,0,0,0,0,24,0,1112,0,0,0,12027,0,0,0,448,0,6,0,0,1345,0,2025,0,2,83,30705,0,410,3889,0,0,0,0,0,26,0
minecraft.picked_up.brown_wool,0,35,0,0,68,1,0,0,0,0,2,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,69,0,0,0,0,0,0,0,0,82,0,0,0,202,0,0,0,2,0,6,0,0,123,0,73,0,0,3758,3,0,52,0,0,0,0,0,0,0,0
minecraft.picked_up.brush,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.bubble_coral,0,0,0,0,2,0,0,0,0,1,185,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,2,50,0,2,0,2,0,0,55,5,0,0,33,0,0,0,0,0,1,0
minecraft.picked_up.bubble_coral_block,0,0,0,0,1,0,0,0,0,0,1249,143,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,582,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,19,0,2,119,0,0,0,0,0,0,377,35,0,0,162,0,0,0,0,0,46,0
minecraft.picked_up.bubble_coral_fan,0,0,0,0,22,1,0,0,0,1,1322,4,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,32,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,21,0,17,129,0,4,0,3,0,1,800,5,0,0,180,0,0,0,0,0,8,0
minecraft.picked_up.bucket,0,7,0,0,30,67,0,0,0,11,72,207,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,62,5,9,136,4,0,0,0,0,0,13,0,142,0,0,0,1,0,0,1,19,0,362,251,0,56,0,28,0,2,93,11,0,3,193,0,0,0,0,0,6,0
minecraft.picked_up.bundle,0,8,0,0,94,83,0,1,0,28,103,13,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,23,0,0,133,0,0,0,0,1,0,0,0,2,0,0,0,139,0,0,15,20,0,2,74,0,163,0,21,0,13,155,15,0,0,75,0,0,0,0,0,62,0
