stat, rank, value, (percentage) 
minecraft.used.white_concrete: #13, 1503(2%)
minecraft.dropped.grass_block: #13, 658(1%)
minecraft.dropped.filled_map: #13, 41(1%)
minecraft.dropped.string: #13, 223(1%)
minecraft.picked_up.orange_dye: #13, 12(1%)
minecraft.crafted.glow_item_frame: #13, 59(2%)
minecraft.used.oxidized_copper_trapdoor: #13, 80(2%)
minecraft.mined.birch_sign: #13, 2(1%)
minecraft.picked_up.tuff_slab: #13, 23(1%)
minecraft.picked_up.acacia_trapdoor: #13, 40(1%)
minecraft.used.sugar_cane: #13, 159(1%)
minecraft.mined.pink_shulker_box: #13, 40(1%)
minecraft.mined.nether_brick_fence: #13, 6(1%)
minecraft.dropped.crafting_table: #13, 5(1%)
minecraft.picked_up.pink_shulker_box: #13, 39(1%)
minecraft.mined.soul_fire: #13, 23(1%)
minecraft.mined.tuff_slab: #13, 9(1%)
minecraft.used.pink_shulker_box: #13, 39(1%)
minecraft.crafted.mangrove_stairs: #13, 56(1%)
minecraft.picked_up.wither_skeleton_skull: #13, 9(1%)
minecraft.crafted.lead: #13, 30(1%)
minecraft.mined.end_stone_bricks: #13, 21(1%)
minecraft.mined.warped_wart_block: #13, 265(1%)
minecraft.crafted.wheat: #13, 1062(1%)
minecraft.used.oak_stairs: #13, 38(1%)
minecraft.mined.cartography_table: #13, 4(1%)
minecraft.used.stripped_spruce_log: #13, 128(1%)
minecraft.dropped.ladder: #13, 21(1%)
minecraft.mined.crimson_nylium: #13, 49(1%)
minecraft.used.warped_wart_block: #13, 25(1%)
minecraft.picked_up.raw_gold: #13, 326(1%)
minecraft.mined.tuff_brick_stairs: #13, 14(1%)
minecraft.used.sea_pickle: #13, 51(1%)
minecraft.mined.oak_sapling: #13, 4(1%)
minecraft.mined.deepslate_coal_ore: #13, 4(1%)
minecraft.picked_up.polished_blackstone_button: #13, 2(1%)
minecraft.used.waxed_exposed_copper_bulb: #13, 4(1%)
minecraft.dropped.cornflower: #13, 7(1%)
minecraft.mined.smooth_quartz: #13, 74(1%)
minecraft.used.tuff_brick_stairs: #13, 78(1%)
minecraft.used.stone_shovel: #13, 208(1%)
minecraft.mined.bricks: #13, 29(1%)
minecraft.used.jungle_leaves: #13, 64(1%)
minecraft.mined.brown_mushroom_block: #13, 376(1%)
minecraft.dropped.raw_copper: #13, 75(1%)
minecraft.crafted.sugar: #13, 67(1%)
minecraft.mined.red_sand: #13, 887(1%)
minecraft.picked_up.guster_pottery_sherd: #13, 3(1%)
minecraft.crafted.andesite_slab: #13, 32(1%)
minecraft.dropped.red_tulip: #13, 4(1%)
minecraft.picked_up.orange_banner: #13, 1(1%)
minecraft.crafted.light_gray_shulker_box: #13, 2(1%)
minecraft.mined.polished_blackstone_button: #13, 1(1%)
minecraft.used.waxed_oxidized_cut_copper: #13, 38(1%)
minecraft.used.spore_blossom: #13, 2(1%)
minecraft.picked_up.acacia_stairs: #13, 4(1%)
minecraft.mined.light_blue_shulker_box: #13, 25(0%)
minecraft.picked_up.light_blue_concrete: #13, 88(0%)
minecraft.dropped.crossbow: #13, 6(0%)
minecraft.used.bread: #13, 40(0%)
minecraft.picked_up.cut_sandstone: #13, 11(0%)
minecraft.dropped.mossy_cobblestone: #13, 11(0%)
minecraft.crafted.andesite_wall: #13, 14(0%)
minecraft.dropped.magma_block: #13, 5(0%)
minecraft.mined.deepslate_tile_wall: #13, 4(0%)
minecraft.picked_up.quartz_stairs: #13, 10(0%)
minecraft.used.crimson_stem: #13, 11(0%)
minecraft.picked_up.chiseled_deepslate: #13, 4(0%)
minecraft.crafted.yellow_concrete_powder: #13, 104(0%)
minecraft.picked_up.blackstone_stairs: #13, 1(0%)
minecraft.crafted.nether_bricks: #13, 45(0%)
minecraft.used.cyan_concrete: #13, 12(0%)
minecraft.used.beehive: #13, 32(0%)
minecraft.crafted.glowstone: #13, 22(0%)
minecraft.picked_up.pitcher_pod: #13, 5(0%)
minecraft.picked_up.jungle_fence_gate: #13, 1(0%)
minecraft.dropped.iron_axe: #13, 2(0%)
minecraft.dropped.glow_berries: #13, 2(0%)
minecraft.used.tuff_wall: #13, 9(0%)
minecraft.dropped.honeycomb: #13, 23(0%)
minecraft.dropped.glow_ink_sac: #13, 2(0%)
minecraft.picked_up.waxed_exposed_copper_trapdoor: #13, 1(0%)
minecraft.mined.waxed_exposed_copper_trapdoor: #13, 1(0%)
minecraft.dropped.nether_wart: #13, 1(0%)
minecraft.picked_up.gray_concrete_powder: #13, 30(0%)
minecraft.picked_up.waxed_cut_copper: #13, 3(0%)
minecraft.mined.brain_coral_fan: #13, 1(0%)
minecraft.picked_up.diorite_wall: #13, 1(0%)
minecraft.picked_up.prismarine: #13, 19(0%)
minecraft.used.crimson_trapdoor: #13, 3(0%)
minecraft.dropped.ice: #13, 2(0%)
minecraft.mined.resin_clump: #13, 8(0%)
minecraft.mined.stripped_jungle_wood: #13, 2(0%)
minecraft.picked_up.stripped_jungle_wood: #13, 2(0%)
minecraft.mined.cyan_stained_glass: #13, 1(0%)
minecraft.dropped.clay_ball: #13, 4(0%)
minecraft.used.seagrass: #13, 1(0%)
minecraft.dropped.emerald_block: #13, 2(0%)
minecraft.picked_up.brain_coral_block: #13, 3(0%)
minecraft.picked_up.cracked_polished_blackstone_bricks: #13, 4(0%)
minecraft.used.magenta_concrete_powder: #13, 8(0%)
minecraft.crafted.green_stained_glass: #13, 8(0%)
minecraft.mined.light_gray_bed: #13, 1(0%)
minecraft.used.oxidized_cut_copper: #13, 4(0%)
minecraft.used.snow: #13, 39(0%)
minecraft.dropped.mangrove_log: #13, 1(0%)
minecraft.crafted.yellow_stained_glass: #13, 8(0%)
minecraft.used.magenta_concrete: #13, 1(0%)
minecraft.used.warped_fungus: #13, 1(0%)
minecraft.used.pink_concrete: #13, 1(0%)
minecraft.used.prismarine: #13, 1(0%)
minecraft.picked_up.firework_rocket: #14, 4010(3%)
minecraft.picked_up.leather_leggings: #14, 15(3%)
minecraft.used.rail: #14, 2073(4%)
minecraft.mined.tuff: #14, 8894(3%)
minecraft.crafted.emerald: #14, 15644(3%)
minecraft.picked_up.iron_chestplate: #14, 7(3%)
minecraft.custom.interact_with_lectern: #14, 259(2%)
minecraft.custom.pot_flower: #14, 46(2%)
minecraft.used.hay_block: #14, 53(3%)
minecraft.dropped.diamond_helmet: #14, 2(2%)
minecraft.mined.redstone_torch: #14, 44(2%)
minecraft.mined.oak_log: #14, 2133(2%)
minecraft.mined.dripstone_block: #14, 864(2%)
minecraft.picked_up.fishing_rod: #14, 21(2%)
minecraft.crafted.jungle_planks: #14, 1672(2%)
minecraft.mined.spruce_stairs: #14, 78(2%)
minecraft.custom.walk_under_water_one_cm: #15, 8427050(3%)
minecraft.mined.tall_seagrass: #14, 95(2%)
minecraft.crafted.leather_chestplate: #14, 34(2%)
minecraft.dropped.dirt: #14, 1940(1%)
minecraft.mined.purple_shulker_box: #14, 53(2%)
minecraft.mined.bamboo: #14, 687(2%)
minecraft.picked_up.purple_shulker_box: #14, 53(1%)
minecraft.used.oak_trapdoor: #14, 100(1%)
minecraft.picked_up.name_tag: #14, 15(1%)
minecraft.used.pumpkin: #14, 93(1%)
minecraft.used.purple_shulker_box: #14, 53(1%)
minecraft.dropped.arrow: #14, 529(1%)
minecraft.picked_up.cobblestone: #14, 31148(1%)
minecraft.picked_up.lime_shulker_box: #14, 52(1%)
minecraft.picked_up.grass_block: #14, 16258(1%)
minecraft.used.lime_shulker_box: #14, 50(1%)
minecraft.crafted.bricks: #14, 399(1%)
minecraft.mined.lime_shulker_box: #14, 51(1%)
minecraft.dropped.spruce_planks: #14, 50(1%)
minecraft.killed.magma_cube: #14, 86(1%)
minecraft.crafted.bamboo_planks: #14, 3924(1%)
minecraft.used.oak_log: #14, 235(1%)
minecraft.mined.spruce_sign: #14, 2(1%)
minecraft.custom.traded_with_villager: #14, 6117(1%)
minecraft.used.tuff_brick_slab: #14, 133(1%)
minecraft.picked_up.blaze_rod: #14, 173(1%)
minecraft.mined.black_stained_glass_pane: #14, 6(1%)
minecraft.crafted.leather_boots: #14, 18(1%)
minecraft.dropped.wind_charge: #14, 79(1%)
minecraft.used.light_gray_concrete: #14, 131(1%)
minecraft.picked_up.cartography_table: #14, 5(1%)
minecraft.crafted.oak_stairs: #14, 40(1%)
minecraft.killed.blaze: #14, 120(1%)
minecraft.used.peony: #14, 3(1%)
minecraft.picked_up.brown_dye: #14, 12(1%)
minecraft.mined.warped_planks: #14, 16(1%)
minecraft.dropped.spyglass: #14, 1(1%)
minecraft.picked_up.polished_tuff_wall: #14, 31(1%)
minecraft.mined.crimson_fungus: #14, 9(1%)
minecraft.picked_up.warped_wart_block: #14, 246(1%)
minecraft.mined.rose_bush: #14, 12(1%)
minecraft.used.waxed_copper_block: #14, 29(1%)
minecraft.crafted.blue_shulker_box: #14, 1(1%)
minecraft.used.bamboo_block: #14, 88(1%)
minecraft.picked_up.crimson_nylium: #14, 44(1%)
minecraft.crafted.black_shulker_box: #14, 1(1%)
minecraft.used.pale_oak_trapdoor: #14, 32(1%)
minecraft.used.andesite_wall: #14, 62(1%)
minecraft.picked_up.sugar_cane: #14, 3093(1%)
minecraft.dropped.honey_bottle: #14, 5(1%)
minecraft.mined.birch_sapling: #14, 2(1%)
minecraft.mined.andesite_wall: #14, 6(1%)
minecraft.picked_up.white_stained_glass_pane: #14, 12(1%)
minecraft.picked_up.brown_mushroom_block: #14, 327(1%)
minecraft.mined.sea_pickle: #14, 15(1%)
minecraft.mined.white_carpet: #14, 12(1%)
minecraft.crafted.coal_block: #14, 120(0%)
minecraft.picked_up.red_sand: #14, 861(1%)
minecraft.dropped.compass: #14, 1(1%)
minecraft.crafted.mossy_stone_bricks: #14, 128(1%)
minecraft.picked_up.yellow_concrete: #14, 112(1%)
minecraft.crafted.tnt: #14, 186(0%)
minecraft.mined.crimson_stem: #14, 50(1%)
minecraft.picked_up.mangrove_propagule: #14, 84(0%)
minecraft.used.blackstone: #14, 120(0%)
minecraft.picked_up.nether_gold_ore: #14, 6(1%)
minecraft.used.light_blue_shulker_box: #14, 26(0%)
minecraft.picked_up.light_blue_shulker_box: #14, 25(0%)
minecraft.mined.polished_granite: #14, 8(0%)
minecraft.used.warped_slab: #14, 42(1%)
minecraft.crafted.loom: #14, 8(0%)
minecraft.mined.purpur_stairs: #14, 9(0%)
minecraft.mined.yellow_concrete: #14, 109(0%)
minecraft.used.flowering_azalea_leaves: #14, 47(0%)
minecraft.used.acacia_log: #14, 59(0%)
minecraft.used.crimson_nylium: #14, 12(0%)
minecraft.mined.purpur_block: #14, 40(0%)
minecraft.dropped.oak_button: #14, 1(0%)
minecraft.crafted.light_blue_stained_glass_pane: #14, 16(0%)
minecraft.used.pale_oak_sign: #14, 4(0%)
minecraft.mined.pale_oak_planks: #14, 3(0%)
minecraft.used.mossy_cobblestone_stairs: #14, 2(0%)
minecraft.mined.oxidized_copper: #14, 67(0%)
minecraft.picked_up.armadillo_scute: #14, 20(0%)
minecraft.used.deepslate_tile_slab: #14, 109(0%)
minecraft.picked_up.cyan_carpet: #14, 3(0%)
minecraft.dropped.flower_pot: #14, 1(0%)
minecraft.dropped.stone_pressure_plate: #14, 1(0%)
minecraft.picked_up.chorus_flower: #14, 9(0%)
minecraft.used.granite_slab: #14, 15(0%)
minecraft.dropped.pumpkin: #14, 78(0%)
minecraft.used.pale_oak_planks: #14, 13(0%)
minecraft.crafted.cyan_carpet: #14, 9(0%)
minecraft.used.deepslate_tile_wall: #14, 8(0%)
minecraft.dropped.spectral_arrow: #14, 40(0%)
minecraft.dropped.purpur_block: #14, 3(0%)
minecraft.crafted.tuff_bricks: #14, 20(0%)
minecraft.crafted.polished_basalt: #14, 16(0%)
minecraft.mined.orange_stained_glass_pane: #14, 1(0%)
minecraft.picked_up.black_bed: #14, 1(0%)
minecraft.crafted.beehive: #14, 11(0%)
minecraft.used.verdant_froglight: #14, 50(0%)
minecraft.mined.gray_bed: #14, 1(0%)
minecraft.picked_up.quartz_slab: #14, 4(0%)
minecraft.picked_up.tuff_wall: #14, 1(0%)
minecraft.picked_up.light_gray_bed: #14, 1(0%)
minecraft.crafted.magenta_concrete_powder: #14, 8(0%)
minecraft.crafted.melon: #14, 15(0%)
minecraft.used.coal_block: #14, 2(0%)
minecraft.used.stripped_acacia_log: #14, 1(0%)
minecraft.mined.rail: #15, 1060(3%)
minecraft.crafted.spruce_planks: #15, 19740(3%)
minecraft.mined.chest: #15, 467(3%)
minecraft.picked_up.furnace: #15, 95(3%)
minecraft.picked_up.torch: #15, 3167(3%)
minecraft.mined.moss_carpet: #15, 218(3%)
minecraft.picked_up.water_bucket: #15, 23(2%)
minecraft.used.flower_pot: #15, 59(2%)
minecraft.mined.iron_ore: #15, 848(2%)
minecraft.crafted.iron_bars: #15, 748(2%)
minecraft.picked_up.diamond_sword: #15, 25(2%)
minecraft.dropped.netherrack: #15, 2111(2%)
minecraft.used.campfire: #15, 69(2%)
minecraft.picked_up.baked_potato: #15, 168(2%)
minecraft.picked_up.deepslate_lapis_ore: #15, 60(2%)
minecraft.picked_up.egg: #15, 335(1%)
minecraft.picked_up.red_mushroom: #15, 29(2%)
minecraft.mined.gold_ore: #15, 59(2%)
minecraft.crafted.campfire: #15, 66(2%)
minecraft.dropped.obsidian: #15, 28(2%)
minecraft.picked_up.polished_tuff_slab: #15, 72(1%)
minecraft.picked_up.writable_book: #15, 9(1%)
minecraft.picked_up.mangrove_trapdoor: #15, 18(2%)
minecraft.crafted.iron_axe: #15, 2(1%)
minecraft.mined.azure_bluet: #15, 36(1%)
minecraft.used.warped_trapdoor: #15, 49(2%)
minecraft.crafted.mossy_cobblestone: #15, 220(1%)
minecraft.used.andesite_slab: #15, 124(1%)
minecraft.mined.campfire: #15, 12(1%)
minecraft.mined.polished_andesite_stairs: #15, 7(1%)
minecraft.picked_up.magma_cream: #15, 48(1%)
minecraft.crafted.iron_hoe: #15, 1(1%)
minecraft.picked_up.tnt: #15, 132(1%)
minecraft.used.spruce_planks: #15, 503(1%)
minecraft.picked_up.polished_deepslate_wall: #15, 18(1%)
minecraft.crafted.gold_block: #15, 80(1%)
minecraft.dropped.diamond_chestplate: #15, 1(1%)
minecraft.picked_up.dead_bush: #15, 72(1%)
minecraft.used.diamond: #15, 14(1%)
minecraft.dropped.lapis_lazuli: #15, 45(1%)
minecraft.mined.warped_nylium: #15, 67(1%)
minecraft.picked_up.oak_pressure_plate: #15, 1(1%)
minecraft.picked_up.iron_sword: #15, 5(1%)
minecraft.mined.smooth_stone_slab: #15, 76(1%)
minecraft.mined.stone_stairs: #15, 14(1%)
minecraft.picked_up.black_dye: #15, 14(1%)
minecraft.used.cyan_terracotta: #15, 656(1%)
minecraft.crafted.oak_door: #15, 3(1%)
minecraft.picked_up.tuff_brick_wall: #15, 14(1%)
minecraft.dropped.paper: #15, 31(1%)
minecraft.crafted.jungle_sign: #15, 9(1%)
minecraft.crafted.copper_trapdoor: #15, 134(1%)
minecraft.dropped.iron_pickaxe: #15, 1(1%)
minecraft.picked_up.end_stone_bricks: #15, 22(1%)
minecraft.used.jungle_boat: #15, 2(1%)
minecraft.dropped.clay: #15, 9(1%)
minecraft.used.ochre_froglight: #15, 160(1%)
minecraft.used.loom: #15, 8(1%)
minecraft.dropped.azure_bluet: #15, 9(1%)
minecraft.picked_up.mossy_stone_bricks: #15, 45(1%)
minecraft.crafted.golden_carrot: #15, 936(1%)
minecraft.mined.polished_basalt: #15, 10(1%)
minecraft.mined.white_stained_glass_pane: #15, 7(1%)
minecraft.crafted.polished_andesite: #15, 107(1%)
minecraft.mined.warped_trapdoor: #15, 4(1%)
minecraft.picked_up.pitcher_plant: #15, 10(0%)
minecraft.crafted.cyan_dye: #15, 128(0%)
minecraft.mined.pale_oak_trapdoor: #15, 4(1%)
minecraft.picked_up.rabbit: #15, 2(1%)
minecraft.crafted.gray_stained_glass_pane: #15, 48(1%)
minecraft.dropped.sand: #15, 247(0%)
minecraft.used.polished_deepslate_stairs: #15, 38(1%)
minecraft.crafted.polished_deepslate_slab: #15, 18(1%)
minecraft.picked_up.snowball: #15, 518(0%)
minecraft.mined.orange_bed: #15, 1(1%)
minecraft.mined.mud_brick_stairs: #15, 2(1%)
minecraft.picked_up.orange_bed: #15, 1(0%)
minecraft.mined.chorus_plant: #15, 6(0%)
minecraft.picked_up.torchflower: #15, 7(0%)
minecraft.dropped.mutton: #15, 4(0%)
minecraft.used.yellow_terracotta: #15, 30(0%)
minecraft.picked_up.warped_trapdoor: #15, 4(0%)
minecraft.crafted.red_sandstone: #15, 120(0%)
minecraft.used.birch_fence: #15, 10(0%)
minecraft.picked_up.chorus_fruit: #15, 71(0%)
minecraft.used.lime_stained_glass: #15, 36(0%)
minecraft.crafted.oxidized_cut_copper: #15, 4(0%)
minecraft.mined.birch_wall_sign: #15, 1(0%)
minecraft.used.dead_bush: #15, 4(0%)
minecraft.picked_up.andesite_stairs: #15, 2(0%)
minecraft.crafted.crimson_planks: #15, 56(0%)
minecraft.killed.vex: #15, 1(0%)
minecraft.picked_up.jungle_stairs: #15, 3(0%)
minecraft.mined.spore_blossom: #15, 2(0%)
minecraft.crafted.cobbled_deepslate_slab: #15, 26(0%)
minecraft.mined.blackstone_slab: #15, 2(0%)
minecraft.used.orange_banner: #15, 1(0%)
minecraft.mined.nether_sprouts: #15, 14(0%)
minecraft.used.deepslate_brick_wall: #15, 7(0%)
minecraft.picked_up.red_sandstone: #15, 4(0%)
minecraft.picked_up.poisonous_potato: #15, 1(0%)
minecraft.dropped.spruce_fence: #15, 2(0%)
minecraft.mined.allium: #15, 3(0%)
minecraft.picked_up.crimson_fungus: #15, 8(0%)
minecraft.mined.yellow_concrete_powder: #15, 1(0%)
minecraft.mined.deepslate_brick_wall: #15, 1(0%)
minecraft.used.blackstone_stairs: #15, 3(0%)
minecraft.picked_up.brain_coral_fan: #15, 6(0%)
minecraft.dropped.mangrove_roots: #15, 5(0%)
minecraft.mined.birch_stairs: #15, 1(0%)
minecraft.used.blackstone_slab: #15, 10(0%)
minecraft.picked_up.allium: #15, 7(0%)
minecraft.dropped.deepslate_redstone_ore: #15, 1(0%)
minecraft.mined.mud_brick_slab: #15, 1(0%)
minecraft.dropped.cod: #15, 35(0%)
minecraft.mined.blue_terracotta: #15, 4(0%)
minecraft.mined.raw_iron_block: #15, 2(0%)
minecraft.picked_up.tube_coral_fan: #15, 2(0%)
minecraft.picked_up.coal_block: #15, 4(0%)
minecraft.used.light_blue_concrete: #15, 18(0%)
minecraft.used.gold_ore: #15, 1(0%)
minecraft.dropped.short_grass: #15, 2(0%)
minecraft.used.red_sand: #15, 2(0%)
minecraft.crafted.brown_carpet: #15, 3(0%)
minecraft.crafted.lime_stained_glass: #15, 8(0%)
minecraft.picked_up.yellow_concrete_powder: #15, 1(0%)
minecraft.used.prismarine_bricks: #15, 2(0%)
minecraft.picked_up.bow: #16, 117(2%)
minecraft.crafted.torch: #16, 2544(2%)
minecraft.crafted.chain: #16, 362(2%)
minecraft.used.oak_fence: #16, 126(2%)
minecraft.used.white_bed: #16, 118(2%)
minecraft.picked_up.white_bed: #16, 109(2%)
minecraft.picked_up.bone_meal: #16, 2180(1%)
minecraft.mined.dandelion: #16, 115(2%)
minecraft.mined.redstone_ore: #16, 45(1%)
minecraft.crafted.iron_pickaxe: #16, 5(1%)
minecraft.picked_up.oak_fence: #16, 71(1%)
minecraft.crafted.glass_pane: #16, 208(1%)
minecraft.custom.interact_with_blast_furnace: #16, 57(1%)
minecraft.killed.salmon: #16, 41(1%)
minecraft.dropped.diamond_block: #16, 24(1%)
minecraft.mined.ochre_froglight: #16, 46(1%)
minecraft.used.grass_block: #16, 5816(1%)
minecraft.custom.damage_blocked_by_shield: #16, 5050(1%)
minecraft.used.granite: #16, 332(1%)
minecraft.mined.deepslate_lapis_ore: #16, 105(1%)
minecraft.broken.iron_axe: #16, 1(2%)
minecraft.crafted.dark_oak_fence: #16, 90(1%)
minecraft.dropped.ink_sac: #16, 11(1%)
minecraft.dropped.rail: #16, 37(1%)
minecraft.crafted.spruce_fence: #16, 237(1%)
minecraft.picked_up.spruce_door: #16, 3(1%)
minecraft.mined.chain: #16, 47(1%)
minecraft.crafted.leather_leggings: #16, 20(1%)
minecraft.mined.mangrove_trapdoor: #16, 10(1%)
minecraft.used.mossy_cobblestone: #16, 112(1%)
minecraft.killed.shulker: #16, 52(1%)
minecraft.crafted.jukebox: #16, 3(1%)
minecraft.mined.cocoa: #16, 20(1%)
minecraft.used.mossy_stone_bricks: #16, 66(1%)
minecraft.picked_up.nether_brick_fence: #16, 6(1%)
minecraft.used.fishing_rod: #16, 339(1%)
minecraft.dropped.saddle: #16, 1(1%)
minecraft.picked_up.white_dye: #16, 29(1%)
minecraft.picked_up.polished_andesite_stairs: #16, 7(1%)
minecraft.mined.polished_deepslate_wall: #16, 8(1%)
minecraft.picked_up.campfire: #16, 11(1%)
minecraft.picked_up.amethyst_shard: #16, 377(1%)
minecraft.picked_up.gold_ore: #16, 14(1%)
minecraft.mined.end_rod: #16, 38(1%)
minecraft.crafted.lime_shulker_box: #16, 1(1%)
minecraft.crafted.stone_shovel: #16, 3(1%)
minecraft.used.mangrove_stairs: #16, 33(1%)
minecraft.picked_up.red_dye: #16, 10(1%)
minecraft.picked_up.iron_axe: #16, 3(1%)
minecraft.crafted.mangrove_trapdoor: #16, 30(1%)
minecraft.mined.poppy: #16, 42(1%)
minecraft.used.jungle_sign: #16, 7(1%)
minecraft.used.mangrove_trapdoor: #16, 29(1%)
minecraft.used.stone_brick_slab: #16, 127(1%)
minecraft.picked_up.tuff_brick_stairs: #16, 14(1%)
minecraft.picked_up.jungle_boat: #16, 2(1%)
minecraft.used.spruce_hanging_sign: #16, 3(1%)
minecraft.picked_up.white_carpet: #16, 19(1%)
minecraft.picked_up.brick: #16, 102(0%)
minecraft.picked_up.orange_terracotta: #16, 241(0%)
minecraft.used.stone_brick_wall: #16, 22(1%)
minecraft.picked_up.honey_bottle: #16, 9(1%)
minecraft.mined.smooth_quartz_slab: #16, 13(1%)
minecraft.crafted.jungle_stairs: #16, 16(1%)
minecraft.mined.orange_terracotta: #16, 202(0%)
minecraft.mined.tuff_brick_slab: #16, 9(1%)
minecraft.mined.warped_fungus: #16, 6(0%)
minecraft.used.light_gray_terracotta: #16, 32(0%)
minecraft.crafted.light_gray_terracotta: #16, 32(0%)
minecraft.picked_up.polished_basalt: #16, 9(0%)
minecraft.mined.light_gray_concrete_powder: #16, 9(0%)
minecraft.used.polished_basalt: #16, 43(0%)
minecraft.picked_up.compass: #16, 6(0%)
minecraft.mined.purpur_slab: #16, 3(0%)
minecraft.dropped.spruce_trapdoor: #16, 9(0%)
minecraft.used.jungle_stairs: #16, 11(0%)
minecraft.mined.stripped_bamboo_block: #16, 8(0%)
minecraft.crafted.brick: #16, 374(0%)
minecraft.picked_up.stripped_bamboo_block: #16, 8(0%)
minecraft.mined.polished_blackstone: #16, 2(0%)
minecraft.dropped.green_dye: #16, 10(0%)
minecraft.crafted.mud_brick_slab: #16, 12(0%)
minecraft.used.deepslate_lapis_ore: #16, 6(0%)
minecraft.mined.mud_brick_wall: #16, 3(0%)
minecraft.used.jungle_trapdoor: #16, 16(0%)
minecraft.crafted.jungle_trapdoor: #16, 16(0%)
minecraft.picked_up.purpur_stairs: #16, 6(0%)
minecraft.picked_up.mud_brick_wall: #16, 4(0%)
minecraft.picked_up.warped_slab: #16, 4(0%)
minecraft.crafted.birch_trapdoor: #16, 4(0%)
minecraft.crafted.gray_shulker_box: #16, 1(0%)
minecraft.used.red_dye: #16, 1(0%)
minecraft.crafted.polished_blackstone: #16, 22(0%)
minecraft.picked_up.light_gray_stained_glass: #16, 4(0%)
minecraft.picked_up.jungle_sign: #16, 1(0%)
minecraft.used.muddy_mangrove_roots: #16, 20(0%)
minecraft.picked_up.deepslate_tile_wall: #16, 4(0%)
minecraft.crafted.yellow_terracotta: #16, 32(0%)
minecraft.crafted.stone_brick_wall: #16, 6(0%)
minecraft.dropped.birch_planks: #16, 7(0%)
minecraft.dropped.white_wool: #16, 10(0%)
minecraft.picked_up.spore_blossom: #16, 2(0%)
minecraft.dropped.lantern: #16, 1(0%)
minecraft.used.quartz_slab: #16, 23(0%)
minecraft.crafted.mud_brick_wall: #16, 6(0%)
minecraft.mined.stripped_acacia_log: #16, 16(0%)
minecraft.used.cracked_stone_bricks: #16, 10(0%)
minecraft.picked_up.stripped_acacia_log: #16, 15(0%)
minecraft.mined.emerald_block: #16, 9(0%)
minecraft.crafted.tuff_brick_wall: #16, 1(0%)
minecraft.mined.jungle_fence: #16, 1(0%)
minecraft.picked_up.fern: #16, 22(0%)
minecraft.used.oxidized_cut_copper_slab: #16, 7(0%)
minecraft.crafted.smooth_sandstone: #16, 10(0%)
minecraft.used.warped_sign: #16, 1(0%)
minecraft.crafted.white_banner: #16, 8(0%)
minecraft.mined.verdant_froglight: #16, 8(0%)
minecraft.mined.snow: #16, 469(0%)
minecraft.used.sculk_sensor: #16, 1(0%)
minecraft.mined.spruce_wood: #16, 1(0%)
minecraft.used.black_banner: #16, 1(0%)
minecraft.picked_up.jungle_fence: #16, 1(0%)
minecraft.crafted.brown_concrete_powder: #16, 8(0%)
minecraft.picked_up.crimson_planks: #16, 1(0%)
minecraft.dropped.snow_block: #16, 2(0%)
minecraft.mined.quartz_slab: #16, 2(0%)
minecraft.dropped.mossy_stone_bricks: #16, 1(0%)
minecraft.dropped.coarse_dirt: #16, 1(0%)
minecraft.used.amethyst_cluster: #16, 1(0%)
minecraft.used.light_blue_concrete_powder: #16, 8(0%)
minecraft.used.cyan_stained_glass: #16, 2(0%)
minecraft.picked_up.cyan_concrete_powder: #16, 1(0%)
minecraft.dropped.bone_block: #16, 5(0%)
minecraft.used.chiseled_deepslate: #16, 2(0%)
minecraft.killed.drowned: #16, 37(0%)
minecraft.custom.open_barrel: #17, 4500(2%)
minecraft.crafted.rail: #17, 896(3%)
minecraft.used.player_head: #17, 105(2%)
minecraft.dropped.diamond_leggings: #17, 3(2%)
minecraft.picked_up.leather_chestplate: #17, 11(2%)
minecraft.used.torch: #17, 3641(2%)
minecraft.mined.player_head: #17, 57(2%)
minecraft.picked_up.item_frame: #17, 133(2%)
minecraft.mined.dirt: #17, 26942(2%)
minecraft.picked_up.netherrack: #17, 5323(2%)
minecraft.picked_up.anvil: #17, 24(2%)
minecraft.crafted.oak_fence: #17, 90(2%)
minecraft.mined.white_bed: #17, 105(2%)
minecraft.crafted.lantern: #17, 135(2%)
minecraft.picked_up.shroomlight: #17, 55(2%)
minecraft.dropped.ender_pearl: #17, 4303(2%)
minecraft.used.written_book: #17, 79(2%)
minecraft.killed.wandering_trader: #17, 3(2%)
minecraft.picked_up.chainmail_chestplate: #17, 2(2%)
minecraft.used.chain: #17, 211(1%)
minecraft.custom.player_kills: #17, 13(1%)
minecraft.dropped.diamond_shovel: #17, 3(1%)
minecraft.mined.flower_pot: #17, 4(1%)
minecraft.mined.grass_block: #17, 19426(1%)
minecraft.picked_up.chain: #17, 73(1%)
minecraft.crafted.paper: #17, 2451(1%)
minecraft.mined.spruce_door: #17, 2(1%)
minecraft.dropped.name_tag: #17, 4(1%)
minecraft.custom.happy_ghast_one_cm: #17, 230818(1%)
minecraft.mined.grindstone: #17, 7(1%)
minecraft.used.dark_oak_fence: #17, 83(1%)
minecraft.crafted.bookshelf: #17, 60(1%)
minecraft.mined.azalea: #17, 25(1%)
minecraft.mined.polished_deepslate: #17, 49(1%)
minecraft.killed_by.slime: #17, 4(1%)
minecraft.mined.stripped_spruce_log: #17, 180(1%)
minecraft.killed.enderman: #17, 8985(1%)
minecraft.dropped.bucket: #17, 19(1%)
