stat, rank, value, (percentage) 
minecraft.crafted.smooth_stone_slab: #12, 157(1%)
minecraft.used.redstone_ore: #12, 5(2%)
minecraft.used.weathered_copper: #12, 16(1%)
minecraft.mined.cracked_stone_bricks: #12, 42(1%)
minecraft.used.netherite_boots: #12, 6(2%)
minecraft.mined.stone_brick_slab: #12, 44(1%)
minecraft.used.birch_stairs: #12, 30(1%)
minecraft.used.polished_andesite_slab: #12, 282(1%)
minecraft.mined.gray_shulker_box: #12, 37(1%)
minecraft.dropped.golden_helmet: #12, 6(1%)
minecraft.picked_up.spruce_fence_gate: #12, 15(1%)
minecraft.used.yellow_terracotta: #12, 181(1%)
minecraft.picked_up.iron_chestplate: #12, 6(1%)
minecraft.crafted.raw_iron: #12, 360(1%)
minecraft.picked_up.cherry_log: #12, 96(1%)
minecraft.mined.yellow_wool: #12, 35(1%)
minecraft.picked_up.cobweb: #12, 56(1%)
minecraft.dropped.leather_leggings: #12, 4(1%)
minecraft.picked_up.green_candle: #12, 1(2%)
minecraft.crafted.warped_slab: #12, 144(1%)
minecraft.picked_up.sponge: #12, 131(1%)
minecraft.used.lily_of_the_valley: #12, 2(1%)
minecraft.crafted.yellow_wool: #12, 32(1%)
minecraft.mined.warped_wall_sign: #12, 3(1%)
minecraft.mined.quartz_bricks: #12, 4(1%)
minecraft.dropped.diamond_pickaxe: #13, 13(3%)
minecraft.picked_up.oak_hanging_sign: #12, 1(1%)
minecraft.picked_up.waxed_weathered_copper: #12, 28(1%)
minecraft.picked_up.large_amethyst_bud: #12, 11(1%)
minecraft.crafted.light_blue_concrete_powder: #12, 72(1%)
minecraft.crafted.stone_shovel: #12, 5(1%)
minecraft.used.warped_slab: #12, 81(1%)
minecraft.used.cooked_chicken: #12, 16(1%)
minecraft.mined.diorite_slab: #12, 1(1%)
minecraft.picked_up.quartz_bricks: #12, 4(1%)
minecraft.crafted.oxidized_cut_copper: #12, 20(1%)
minecraft.picked_up.mossy_cobblestone_stairs: #12, 2(1%)
minecraft.picked_up.medium_amethyst_bud: #12, 14(1%)
minecraft.mined.twisting_vines: #12, 5(1%)
minecraft.picked_up.horn_coral_fan: #12, 11(1%)
minecraft.picked_up.brain_coral_fan: #12, 11(1%)
minecraft.mined.acacia_wall_sign: #12, 1(1%)
minecraft.picked_up.tube_coral_block: #12, 15(1%)
minecraft.used.quartz_block: #12, 143(0%)
minecraft.crafted.dripstone_block: #12, 64(0%)
minecraft.crafted.leather_boots: #12, 5(0%)
minecraft.picked_up.polished_granite: #12, 20(0%)
minecraft.mined.light_gray_concrete_powder: #12, 18(0%)
minecraft.used.spruce_slab: #13, 1727(4%)
minecraft.crafted.crimson_button: #12, 1(1%)
minecraft.dropped.crimson_planks: #12, 2(0%)
minecraft.picked_up.birch_button: #12, 2(0%)
minecraft.mined.stripped_jungle_wood: #12, 2(0%)
minecraft.dropped.light_blue_shulker_box: #12, 1(0%)
minecraft.mined.torchflower: #12, 1(0%)
minecraft.picked_up.light_blue_stained_glass: #12, 5(0%)
minecraft.used.torchflower_seeds: #12, 1(0%)
minecraft.used.stone: #13, 28779(3%)
minecraft.picked_up.torchflower: #12, 1(0%)
minecraft.crafted.cyan_stained_glass: #12, 40(0%)
minecraft.used.birch_button: #12, 2(0%)
minecraft.dropped.iron_trapdoor: #12, 1(0%)
minecraft.used.weathered_cut_copper: #12, 1(0%)
minecraft.dropped.glowstone: #12, 3(0%)
minecraft.mined.stripped_mangrove_wood: #12, 1(0%)
minecraft.mined.white_concrete_powder: #12, 9(0%)
minecraft.picked_up.sandstone_slab: #12, 2(0%)
minecraft.used.orange_concrete: #12, 9(0%)
minecraft.mined.light_blue_stained_glass_pane: #12, 1(0%)
minecraft.dropped.polished_blackstone_button: #12, 1(0%)
minecraft.mined.stripped_birch_wood: #12, 1(0%)
minecraft.picked_up.gold_nugget: #12, 774(0%)
minecraft.used.sandstone_stairs: #12, 1(0%)
minecraft.picked_up.stripped_birch_wood: #12, 1(0%)
minecraft.dropped.chiseled_stone_bricks: #12, 2(0%)
minecraft.used.jungle_slab: #12, 2(0%)
minecraft.used.blue_ice: #12, 4(0%)
minecraft.used.crimson_hyphae: #12, 1(0%)
minecraft.picked_up.lever: #13, 133(3%)
minecraft.mined.deepslate_iron_ore: #13, 566(3%)
minecraft.crafted.wooden_pickaxe: #13, 2(3%)
minecraft.used.iron_block: #13, 1541(3%)
minecraft.picked_up.raw_iron: #13, 2376(2%)
minecraft.picked_up.wooden_pickaxe: #13, 2(4%)
minecraft.dropped.ender_pearl: #13, 7090(2%)
minecraft.used.writable_book: #13, 146(2%)
minecraft.picked_up.iron_shovel: #13, 5(3%)
minecraft.mined.iron_block: #13, 744(3%)
minecraft.picked_up.white_bed: #13, 60(2%)
minecraft.picked_up.iron_block: #13, 1065(2%)
minecraft.used.spruce_planks: #13, 1513(2%)
minecraft.picked_up.basalt: #13, 5283(2%)
minecraft.picked_up.wheat_seeds: #13, 5084(2%)
minecraft.picked_up.acacia_button: #13, 2(4%)
minecraft.picked_up.glass: #13, 1387(2%)
minecraft.mined.ender_chest: #13, 336(2%)
minecraft.picked_up.spider_eye: #13, 1458(2%)
minecraft.mined.cobweb: #13, 124(2%)
minecraft.mined.shroomlight: #13, 101(2%)
minecraft.killed_by.piglin: #13, 1(4%)
minecraft.used.brown_mushroom_block: #13, 144(3%)
minecraft.used.dark_oak_sign: #13, 38(2%)
minecraft.used.spruce_fence: #13, 371(2%)
minecraft.picked_up.chainmail_chestplate: #13, 3(3%)
minecraft.crafted.coal: #13, 1062(2%)
minecraft.picked_up.porkchop: #13, 39(2%)
minecraft.custom.open_enderchest: #14, 3636(3%)
minecraft.used.dark_oak_planks: #13, 488(2%)
minecraft.mined.loom: #13, 5(2%)
minecraft.picked_up.lantern: #13, 104(1%)
minecraft.crafted.crimson_door: #13, 3(3%)
minecraft.picked_up.golden_boots: #13, 8(2%)
minecraft.used.green_shulker_box: #13, 40(1%)
minecraft.dropped.kelp: #13, 157(1%)
minecraft.crafted.deepslate_brick_stairs: #13, 31(2%)
minecraft.used.lime_shulker_box: #13, 45(2%)
minecraft.mined.birch_wall_sign: #13, 16(1%)
minecraft.crafted.lapis_block: #13, 125(1%)
minecraft.dropped.iron_helmet: #13, 2(2%)
minecraft.crafted.spruce_fence_gate: #13, 40(1%)
minecraft.used.orange_shulker_box: #13, 52(1%)
minecraft.picked_up.orange_shulker_box: #13, 51(1%)
minecraft.mined.sea_pickle: #13, 16(1%)
minecraft.mined.orange_shulker_box: #13, 51(1%)
minecraft.picked_up.flint_and_steel: #13, 14(1%)
minecraft.used.honey_block: #13, 113(1%)
minecraft.used.gray_shulker_box: #13, 40(1%)
minecraft.mined.tnt: #13, 35(1%)
minecraft.used.stone_brick_wall: #13, 96(1%)
minecraft.crafted.copper_block: #13, 759(1%)
minecraft.picked_up.acacia_log: #13, 352(1%)
minecraft.mined.magenta_stained_glass: #13, 7(1%)
minecraft.dropped.netherite_shovel: #13, 1(2%)
minecraft.dropped.deepslate: #13, 749(1%)
minecraft.dropped.stonecutter: #13, 1(2%)
minecraft.dropped.lever: #13, 5(1%)
minecraft.mined.packed_ice: #13, 2259(1%)
minecraft.picked_up.packed_ice: #13, 2208(1%)
minecraft.dropped.golden_boots: #13, 6(1%)
minecraft.mined.mangrove_slab: #13, 11(1%)
minecraft.picked_up.weathered_copper: #13, 33(1%)
minecraft.used.cobblestone_wall: #13, 72(1%)
minecraft.mined.crying_obsidian: #13, 7(1%)
minecraft.mined.weathered_copper: #13, 32(1%)
minecraft.mined.cave_vines_plant: #13, 15(1%)
minecraft.crafted.polished_andesite_slab: #13, 58(1%)
minecraft.picked_up.green_concrete: #13, 90(1%)
minecraft.mined.lily_pad: #13, 4(1%)
minecraft.picked_up.pearlescent_froglight: #13, 17(1%)
minecraft.crafted.birch_stairs: #13, 24(1%)
minecraft.picked_up.prismarine: #13, 83(1%)
minecraft.picked_up.orange_stained_glass: #13, 31(1%)
minecraft.crafted.stone_brick_slab: #13, 178(1%)
minecraft.picked_up.wet_sponge: #13, 142(1%)
minecraft.used.tinted_glass: #13, 336(1%)
minecraft.picked_up.mossy_stone_brick_slab: #13, 2(1%)
minecraft.mined.wet_sponge: #13, 135(1%)
minecraft.dropped.iron_leggings: #13, 3(1%)
minecraft.mined.mushroom_stem: #13, 236(0%)
minecraft.used.cookie: #13, 4(1%)
minecraft.picked_up.acacia_wood: #13, 6(1%)
minecraft.dropped.music_disc_cat: #13, 1(1%)
minecraft.mined.medium_amethyst_bud: #13, 13(1%)
minecraft.used.chiseled_stone_bricks: #13, 40(1%)
minecraft.dropped.mud: #13, 7(1%)
minecraft.crafted.deepslate_bricks: #13, 184(0%)
minecraft.crafted.stone_brick_wall: #13, 36(1%)
minecraft.mined.green_concrete: #13, 91(0%)
minecraft.picked_up.ender_eye: #13, 1(1%)
minecraft.picked_up.cooked_chicken: #13, 18(0%)
minecraft.used.sponge: #13, 74(0%)
minecraft.picked_up.blue_stained_glass_pane: #13, 1(1%)
minecraft.picked_up.magenta_stained_glass: #13, 8(0%)
minecraft.used.mud_brick_slab: #13, 20(0%)
minecraft.crafted.player_head: #13, 40(0%)
minecraft.crafted.birch_button: #13, 3(0%)
minecraft.used.crimson_slab: #13, 90(0%)
minecraft.dropped.anvil: #13, 1(0%)
minecraft.picked_up.yellow_stained_glass_pane: #13, 3(0%)
minecraft.picked_up.pitcher_plant: #13, 1(0%)
minecraft.picked_up.stripped_jungle_wood: #13, 2(0%)
minecraft.dropped.gold_ingot: #13, 58(0%)
minecraft.killed_by.ravager: #14, 46(3%)
minecraft.killed.pufferfish: #13, 1(0%)
minecraft.mined.small_amethyst_bud: #13, 16(0%)
minecraft.dropped.white_carpet: #13, 3(0%)
minecraft.killed.chicken: #13, 35(0%)
minecraft.picked_up.small_amethyst_bud: #13, 17(0%)
minecraft.mined.stripped_oak_wood: #13, 5(0%)
minecraft.picked_up.bubble_coral_fan: #13, 5(0%)
minecraft.mined.sandstone_wall: #13, 2(0%)
minecraft.crafted.candle: #13, 64(0%)
minecraft.crafted.jungle_wood: #13, 6(0%)
minecraft.mined.yellow_stained_glass_pane: #13, 1(0%)
minecraft.used.red_stained_glass_pane: #13, 3(0%)
minecraft.dropped.nether_wart_block: #13, 9(0%)
minecraft.used.air: #13, 5(0%)
minecraft.dropped.flowering_azalea_leaves: #13, 2(0%)
minecraft.dropped.gold_nugget: #13, 42(0%)
minecraft.picked_up.stripped_mangrove_wood: #13, 1(0%)
minecraft.used.jungle_wood: #13, 2(0%)
minecraft.dropped.bone_block: #13, 4(0%)
minecraft.crafted.slime_block: #13, 39(0%)
minecraft.mined.blue_ice: #13, 7(0%)
minecraft.picked_up.blue_ice: #13, 7(0%)
minecraft.dropped.prismarine: #13, 1(0%)
minecraft.picked_up.orange_dye: #13, 1(0%)
minecraft.crafted.crimson_hyphae: #13, 3(0%)
minecraft.picked_up.brown_wool: #13, 3(0%)
minecraft.custom.boat_one_cm: #14, 10454797(3%)
minecraft.mined.stripped_warped_hyphae: #13, 1(0%)
minecraft.picked_up.stripped_warped_hyphae: #13, 1(0%)
minecraft.crafted.blue_ice: #13, 4(0%)
minecraft.used.ladder: #14, 280(3%)
minecraft.picked_up.spruce_stairs: #14, 162(3%)
minecraft.crafted.oak_fence: #14, 162(3%)
minecraft.crafted.ladder: #14, 282(2%)
minecraft.crafted.spruce_door: #14, 18(3%)
minecraft.mined.sweet_berry_bush: #14, 11(3%)
minecraft.picked_up.wheat: #14, 1041(2%)
minecraft.used.sunflower: #14, 7(3%)
minecraft.dropped.netherite_boots: #14, 2(3%)
minecraft.dropped.stone_axe: #14, 3(2%)
minecraft.picked_up.oak_log: #14, 2301(1%)
minecraft.picked_up.anvil: #14, 41(2%)
minecraft.custom.damage_blocked_by_shield: #14, 4945(2%)
minecraft.picked_up.pumpkin_pie: #14, 232(1%)
minecraft.crafted.mangrove_door: #14, 3(3%)
minecraft.crafted.red_dye: #14, 1707(2%)
minecraft.mined.oak_pressure_plate: #14, 1(3%)
minecraft.picked_up.brown_mushroom: #14, 178(2%)
minecraft.picked_up.dragon_head: #14, 4(2%)
minecraft.crafted.leather_helmet: #14, 3(3%)
minecraft.picked_up.shroomlight: #14, 97(2%)
minecraft.mined.oxeye_daisy: #14, 5(2%)
minecraft.picked_up.loom: #14, 6(2%)
minecraft.used.shield: #14, 83(2%)
minecraft.picked_up.black_shulker_box: #14, 69(1%)
minecraft.mined.spruce_planks: #14, 286(1%)
minecraft.picked_up.golden_helmet: #14, 7(1%)
minecraft.crafted.lapis_lazuli: #14, 663(2%)
minecraft.mined.andesite_stairs: #14, 8(2%)
minecraft.mined.brown_mushroom: #14, 63(2%)
minecraft.picked_up.nether_quartz_ore: #14, 269(1%)
minecraft.picked_up.sniffer_egg: #14, 3(2%)
minecraft.used.shroomlight: #14, 48(1%)
minecraft.mined.lily_of_the_valley: #14, 5(1%)
minecraft.crafted.purple_shulker_box: #14, 2(2%)
minecraft.mined.enchanting_table: #14, 1(2%)
minecraft.picked_up.amethyst_cluster: #14, 85(1%)
minecraft.picked_up.magma_block: #14, 446(1%)
minecraft.crafted.birch_door: #14, 3(2%)
minecraft.picked_up.enchanting_table: #14, 1(2%)
minecraft.dropped.crafting_table: #14, 8(1%)
minecraft.dropped.chainmail_helmet: #14, 2(1%)
minecraft.mined.red_mushroom_block: #14, 742(1%)
minecraft.used.light_gray_shulker_box: #14, 30(1%)
minecraft.crafted.glow_item_frame: #14, 16(1%)
minecraft.dropped.music_disc_13: #14, 1(2%)
minecraft.picked_up.mangrove_planks: #14, 16(1%)
minecraft.picked_up.light_gray_shulker_box: #14, 29(1%)
minecraft.used.birch_log: #14, 196(1%)
minecraft.picked_up.dark_oak_slab: #14, 70(1%)
minecraft.mined.light_gray_shulker_box: #14, 27(1%)
minecraft.dropped.phantom_membrane: #14, 3(1%)
minecraft.mined.large_amethyst_bud: #14, 15(1%)
minecraft.crafted.cooked_mutton: #14, 7(1%)
minecraft.dropped.wooden_sword: #14, 6(1%)
minecraft.used.warped_sign: #14, 15(1%)
minecraft.dropped.bone_meal: #14, 187(1%)
minecraft.picked_up.stone_brick_wall: #14, 15(1%)
minecraft.mined.warped_fungus: #14, 13(1%)
minecraft.crafted.warped_sign: #14, 15(1%)
minecraft.dropped.egg: #14, 81(1%)
minecraft.used.mossy_cobblestone: #14, 117(1%)
minecraft.picked_up.lily_pad: #14, 5(1%)
minecraft.dropped.composter: #14, 1(1%)
minecraft.custom.trigger_trapped_chest: #14, 5(1%)
minecraft.dropped.birch_leaves: #14, 22(1%)
minecraft.used.dripstone_block: #14, 38(1%)
minecraft.dropped.moss_carpet: #14, 85(1%)
minecraft.used.dark_oak_sapling: #14, 48(1%)
minecraft.dropped.flowering_azalea: #14, 5(1%)
minecraft.picked_up.quartz_block: #14, 147(1%)
minecraft.crafted.oxidized_cut_copper_stairs: #14, 8(1%)
minecraft.crafted.polished_deepslate_stairs: #14, 18(1%)
minecraft.picked_up.stone_brick_slab: #14, 44(0%)
minecraft.picked_up.blaze_powder: #14, 8(1%)
minecraft.dropped.rotten_flesh: #14, 800(0%)
minecraft.mined.exposed_cut_copper: #14, 1(1%)
minecraft.used.light_gray_terracotta: #14, 42(0%)
minecraft.picked_up.brain_coral: #14, 2(1%)
minecraft.broken.flint_and_steel: #14, 1(1%)
minecraft.picked_up.feather: #14, 103(0%)
minecraft.picked_up.crimson_slab: #14, 17(0%)
minecraft.picked_up.twisting_vines: #14, 9(0%)
minecraft.crafted.dark_oak_pressure_plate: #14, 1(0%)
minecraft.dropped.leather: #14, 17(0%)
minecraft.mined.black_stained_glass_pane: #14, 2(0%)
minecraft.crafted.glass_bottle: #14, 216(0%)
minecraft.mined.dark_oak_fence_gate: #14, 1(0%)
minecraft.mined.red_wall_banner: #14, 1(0%)
minecraft.dropped.feather: #14, 10(0%)
minecraft.crafted.decorated_pot: #14, 2(0%)
minecraft.mined.decorated_pot: #14, 1(0%)
minecraft.picked_up.decorated_pot: #14, 1(0%)
minecraft.used.decorated_pot: #14, 2(0%)
minecraft.picked_up.orange_concrete: #14, 21(0%)
minecraft.picked_up.oxidized_cut_copper_slab: #14, 4(0%)
minecraft.picked_up.lily_of_the_valley: #14, 6(0%)
minecraft.used.soul_torch: #14, 2(0%)
minecraft.crafted.jungle_fence_gate: #14, 1(0%)
minecraft.picked_up.white_concrete_powder: #14, 48(0%)
minecraft.crafted.cooked_chicken: #14, 4(0%)
minecraft.mined.polished_granite_slab: #14, 2(0%)
minecraft.picked_up.beetroot_seeds: #14, 7(0%)
minecraft.dropped.piston: #14, 1(0%)
minecraft.picked_up.cyan_bed: #14, 1(0%)
minecraft.picked_up.polished_granite_slab: #14, 2(0%)
minecraft.dropped.warped_roots: #14, 5(0%)
minecraft.picked_up.black_terracotta: #14, 10(0%)
minecraft.dropped.end_stone: #14, 1(0%)
minecraft.picked_up.blue_dye: #14, 1(0%)
minecraft.dropped.polished_granite: #14, 1(0%)
minecraft.picked_up.light_gray_dye: #14, 1(0%)
minecraft.crafted.nether_bricks: #14, 12(0%)
minecraft.mined.jack_o_lantern: #14, 1(0%)
minecraft.dropped.brick: #14, 1(0%)
minecraft.picked_up.blue_carpet: #14, 1(0%)
minecraft.used.cobblestone: #15, 2977(3%)
minecraft.used.warped_hyphae: #14, 1(0%)
minecraft.used.cyan_shulker_box: #15, 248(3%)
minecraft.used.tuff: #15, 1303(3%)
minecraft.used.spruce_log: #15, 1116(3%)
minecraft.picked_up.arrow: #15, 1791(2%)
minecraft.mined.dandelion: #15, 114(3%)
minecraft.dropped.shield: #15, 3(3%)
minecraft.mined.oak_log: #15, 2073(2%)
minecraft.used.white_bed: #15, 62(2%)
minecraft.picked_up.oak_trapdoor: #15, 33(2%)
minecraft.mined.spruce_stairs: #15, 78(2%)
minecraft.used.brewing_stand: #15, 11(2%)
minecraft.picked_up.dark_oak_sapling: #15, 426(2%)
minecraft.mined.birch_log: #15, 1882(2%)
minecraft.mined.deepslate_diamond_ore: #15, 518(2%)
minecraft.picked_up.birch_log: #15, 1917(1%)
minecraft.mined.damaged_anvil: #15, 4(2%)
minecraft.mined.spruce_log: #15, 3614(2%)
minecraft.custom.pot_flower: #15, 26(2%)
minecraft.killed.sheep: #15, 17(2%)
minecraft.mined.deepslate_copper_ore: #15, 54(2%)
minecraft.mined.peony: #15, 5(2%)
minecraft.used.white_wool: #15, 495(1%)
minecraft.mined.amethyst_cluster: #15, 361(2%)
minecraft.picked_up.spruce_sapling: #15, 341(1%)
minecraft.picked_up.golden_apple: #15, 15(2%)
minecraft.crafted.dark_oak_fence: #15, 201(1%)
minecraft.picked_up.deepslate_bricks: #15, 280(1%)
minecraft.used.leather_leggings: #15, 1(2%)
minecraft.mined.black_shulker_box: #15, 63(1%)
minecraft.used.copper_block: #15, 586(1%)
minecraft.used.black_shulker_box: #15, 65(1%)
minecraft.picked_up.chainmail_helmet: #15, 2(2%)
minecraft.picked_up.bookshelf: #15, 33(1%)
minecraft.used.stripped_crimson_stem: #15, 15(1%)
minecraft.used.leather_chestplate: #15, 1(2%)
minecraft.picked_up.iron_horse_armor: #15, 1(2%)
minecraft.used.honeycomb: #15, 137(1%)
minecraft.mined.bone_block: #15, 75(1%)
minecraft.used.dark_oak_slab: #15, 322(1%)
minecraft.used.oxidized_copper: #15, 205(1%)
minecraft.mined.weeping_vines_plant: #15, 9(1%)
minecraft.dropped.bundle: #15, 6(1%)
minecraft.dropped.orange_terracotta: #15, 9(1%)
minecraft.dropped.tuff: #15, 177(1%)
minecraft.crafted.mossy_cobblestone: #15, 256(1%)
minecraft.picked_up.red_banner: #15, 4(1%)
minecraft.picked_up.nautilus_shell: #15, 3(1%)
minecraft.mined.acacia_log: #15, 144(1%)
minecraft.crafted.brown_shulker_box: #15, 2(1%)
minecraft.used.light_blue_dye: #15, 1(1%)
minecraft.picked_up.egg: #15, 141(0%)
minecraft.crafted.tinted_glass: #15, 360(1%)
minecraft.used.stripped_dark_oak_log: #15, 29(1%)
minecraft.picked_up.dark_oak_leaves: #15, 81(0%)
minecraft.mined.coal_block: #15, 3(1%)
minecraft.mined.cobbled_deepslate_slab: #15, 30(0%)
minecraft.mined.polished_andesite_slab: #15, 16(0%)
minecraft.picked_up.exposed_cut_copper: #15, 1(1%)
minecraft.used.allium: #15, 1(1%)
minecraft.dropped.jungle_planks: #15, 4(0%)
minecraft.dropped.packed_ice: #15, 28(0%)
minecraft.dropped.podzol: #15, 2(0%)
minecraft.dropped.mossy_cobblestone: #15, 5(0%)
minecraft.picked_up.nether_wart: #15, 119(0%)
minecraft.picked_up.prismarine_bricks: #15, 30(0%)
minecraft.mined.prismarine: #15, 23(0%)
minecraft.used.exposed_copper: #15, 4(0%)
minecraft.picked_up.tube_coral_fan: #15, 7(0%)
minecraft.crafted.jungle_slab: #15, 18(0%)
minecraft.used.dark_oak_button: #15, 5(0%)
minecraft.picked_up.stripped_oak_wood: #15, 4(0%)
minecraft.picked_up.black_stained_glass_pane: #15, 2(0%)
minecraft.used.birch_planks: #15, 148(0%)
minecraft.dropped.smooth_quartz: #15, 1(0%)
minecraft.dropped.stone_brick_stairs: #15, 1(0%)
minecraft.mined.purple_bed: #15, 1(0%)
minecraft.crafted.crimson_fence: #15, 3(0%)
minecraft.picked_up.light_gray_concrete_powder: #15, 15(0%)
minecraft.dropped.nether_quartz_ore: #15, 2(0%)
minecraft.picked_up.sandstone_wall: #15, 1(0%)
minecraft.picked_up.red_carpet: #15, 10(0%)
minecraft.picked_up.blue_wool: #15, 2(0%)
minecraft.crafted.warped_hyphae: #15, 3(0%)
minecraft.picked_up.jack_o_lantern: #15, 1(0%)
minecraft.used.red_mushroom: #15, 2(0%)
minecraft.picked_up.cherry_leaves: #15, 6(0%)
minecraft.used.dark_oak_leaves: #15, 1(0%)
minecraft.picked_up.dragon_egg: #15, 1(0%)
minecraft.used.crying_obsidian: #15, 1(0%)
minecraft.crafted.diamond_sword: #16, 4(3%)
minecraft.crafted.oak_door: #16, 6(4%)
minecraft.picked_up.redstone: #16, 4847(2%)
minecraft.mined.deepslate_lapis_ore: #16, 118(2%)
minecraft.crafted.item_frame: #16, 161(2%)
minecraft.used.chipped_anvil: #16, 6(2%)
minecraft.picked_up.diamond: #16, 585(2%)
minecraft.picked_up.sweet_berries: #16, 529(2%)
minecraft.dropped.dirt: #16, 1335(2%)
minecraft.crafted.bucket: #16, 150(2%)
minecraft.dropped.goat_horn: #16, 2(2%)
minecraft.used.stone_pickaxe: #16, 220(2%)
minecraft.picked_up.mud_bricks: #16, 43(2%)
minecraft.picked_up.damaged_anvil: #16, 4(2%)
minecraft.used.oak_door: #16, 3(2%)
minecraft.picked_up.oak_planks: #16, 231(1%)
minecraft.used.iron_ore: #16, 162(1%)
minecraft.picked_up.apple: #16, 93(1%)
minecraft.picked_up.rotten_flesh: #16, 900(1%)
minecraft.picked_up.dark_oak_sign: #16, 13(1%)
minecraft.picked_up.bundle: #16, 15(1%)
minecraft.dropped.diamond_hoe: #16, 1(2%)
minecraft.used.stone_hoe: #16, 80(1%)
minecraft.picked_up.stone_brick_stairs: #16, 39(1%)
minecraft.picked_up.trident: #16, 3(1%)
minecraft.crafted.magenta_shulker_box: #16, 1(1%)
minecraft.mined.brown_mushroom_block: #16, 463(1%)
minecraft.picked_up.mutton: #16, 19(1%)
minecraft.used.moss_block: #16, 1470(1%)
minecraft.crafted.orange_shulker_box: #16, 2(1%)
minecraft.used.dark_oak_log: #16, 390(1%)
minecraft.used.jungle_log: #16, 67(1%)
minecraft.used.chorus_fruit: #16, 3(1%)
minecraft.dropped.red_terracotta: #16, 23(1%)
minecraft.used.flowering_azalea_leaves: #16, 94(1%)
minecraft.dropped.iron_nugget: #16, 286(0%)
minecraft.used.spruce_sapling: #16, 114(1%)
minecraft.crafted.pink_dye: #16, 202(1%)
minecraft.picked_up.warped_sign: #16, 4(1%)
minecraft.picked_up.flower_pot: #16, 15(1%)
minecraft.used.cartography_table: #16, 2(1%)
minecraft.picked_up.yellow_wool: #16, 42(1%)
minecraft.picked_up.dark_oak_boat: #16, 4(1%)
minecraft.picked_up.mangrove_slab: #16, 11(1%)
minecraft.crafted.light_blue_dye: #16, 88(0%)
minecraft.mined.mossy_stone_bricks: #16, 9(0%)
minecraft.picked_up.brown_mushroom_block: #16, 241(1%)
minecraft.picked_up.warped_button: #16, 4(1%)
minecraft.picked_up.clock: #16, 1(1%)
minecraft.crafted.brown_dye: #16, 47(0%)
minecraft.dropped.wooden_shovel: #16, 1(1%)
minecraft.dropped.azalea: #16, 8(0%)
minecraft.used.red_terracotta: #16, 187(0%)
minecraft.dropped.coarse_dirt: #16, 13(0%)
minecraft.picked_up.cut_copper: #16, 3(0%)
minecraft.mined.nether_wart: #16, 26(0%)
minecraft.dropped.leather_chestplate: #16, 2(0%)
minecraft.mined.carved_pumpkin: #16, 43(0%)
minecraft.dropped.string: #16, 150(0%)
minecraft.crafted.wooden_sword: #16, 5(0%)
minecraft.mined.crimson_stem: #16, 53(0%)
minecraft.used.oak_wood: #16, 12(0%)
minecraft.crafted.wheat: #16, 180(0%)
minecraft.dropped.cooked_chicken: #16, 1(0%)
minecraft.dropped.crimson_nylium: #16, 2(0%)
minecraft.dropped.dripstone_block: #16, 5(0%)
minecraft.dropped.lantern: #16, 4(0%)
minecraft.picked_up.chicken: #16, 53(0%)
minecraft.dropped.end_stone_bricks: #16, 1(0%)
minecraft.dropped.blackstone: #16, 52(0%)
minecraft.mined.light_gray_terracotta: #16, 20(0%)
minecraft.used.trident: #16, 22(0%)
minecraft.mined.light_blue_wool: #16, 3(0%)
minecraft.dropped.obsidian: #16, 8(0%)
minecraft.used.soul_soil: #16, 10(0%)
minecraft.used.magenta_shulker_box: #16, 2(0%)
minecraft.used.mushroom_stem: #16, 21(0%)
minecraft.used.mossy_cobblestone_stairs: #16, 1(0%)
minecraft.dropped.chicken: #16, 11(0%)
minecraft.picked_up.map: #16, 1(0%)
minecraft.used.stripped_birch_log: #16, 2(0%)
minecraft.dropped.ink_sac: #16, 7(0%)
minecraft.dropped.azalea_leaves: #16, 1(0%)
minecraft.dropped.dried_kelp: #16, 1(0%)
minecraft.custom.swim_one_cm: #17, 2984976(2%)
minecraft.used.iron_pickaxe: #17, 2731(3%)
minecraft.used.diamond_pickaxe: #17, 149670(2%)
minecraft.dropped.diamond_shovel: #17, 4(2%)
minecraft.killed_by.drowned: #17, 3(2%)
minecraft.picked_up.diamond_boots: #17, 14(1%)
minecraft.picked_up.spruce_log: #17, 4085(2%)
minecraft.picked_up.leather: #17, 321(1%)
minecraft.killed.trader_llama: #17, 6(2%)
minecraft.mined.player_head: #17, 16(1%)
minecraft.picked_up.ladder: #17, 99(1%)
minecraft.used.deepslate: #17, 2432(1%)
minecraft.used.bone_meal: #17, 4353(1%)
minecraft.used.damaged_anvil: #17, 3(2%)
minecraft.used.flower_pot: #17, 30(1%)
minecraft.custom.bell_ring: #17, 38(1%)
minecraft.dropped.birch_log: #17, 32(1%)
minecraft.picked_up.carved_pumpkin: #17, 162(1%)
minecraft.used.deepslate_redstone_ore: #17, 82(1%)
minecraft.killed.squid: #17, 64(1%)
minecraft.mined.copper_block: #17, 35(1%)
minecraft.picked_up.leather_chestplate: #17, 5(1%)
minecraft.picked_up.flowering_azalea_leaves: #17, 198(1%)
minecraft.custom.eat_cake_slice: #17, 2(1%)
minecraft.picked_up.azalea_leaves: #17, 528(1%)
minecraft.used.glow_item_frame: #17, 19(1%)
minecraft.used.loom: #17, 6(1%)
minecraft.killed.snow_golem: #17, 1(1%)
minecraft.picked_up.fishing_rod: #17, 1(1%)
minecraft.dropped.dark_oak_planks: #17, 21(1%)
