stat, rank, value, (percentage) 
minecraft.dropped.stone: #17, 2369(1%)
minecraft.crafted.dark_oak_fence: #17, 126(1%)
minecraft.picked_up.brewing_stand: #17, 4(1%)
minecraft.picked_up.birch_fence: #17, 23(1%)
minecraft.picked_up.piston: #17, 74(1%)
minecraft.crafted.crimson_planks: #17, 756(1%)
minecraft.used.polished_andesite: #17, 298(1%)
minecraft.used.hopper_minecart: #17, 14(1%)
minecraft.crafted.lead: #17, 8(1%)
minecraft.picked_up.stone_brick_stairs: #17, 27(1%)
minecraft.killed_by.warden: #17, 2(1%)
minecraft.mined.brewing_stand: #17, 3(1%)
minecraft.crafted.composter: #17, 36(1%)
minecraft.mined.birch_wall_sign: #17, 8(1%)
minecraft.used.stone_pressure_plate: #17, 8(1%)
minecraft.picked_up.netherite_ingot: #17, 1(1%)
minecraft.dropped.player_head: #17, 55(0%)
minecraft.picked_up.smooth_quartz_stairs: #17, 10(1%)
minecraft.dropped.lever: #17, 3(1%)
minecraft.used.cake: #17, 1(1%)
minecraft.picked_up.oak_door: #17, 1(1%)
minecraft.crafted.copper_block: #17, 388(1%)
minecraft.dropped.stone_shovel: #17, 1(1%)
minecraft.crafted.brick: #17, 648(0%)
minecraft.dropped.dark_oak_log: #17, 46(1%)
minecraft.mined.spruce_button: #17, 1(1%)
minecraft.crafted.lapis_lazuli: #17, 198(0%)
minecraft.mined.stone_bricks: #17, 181(0%)
minecraft.picked_up.honey_block: #17, 17(0%)
minecraft.picked_up.mangrove_slab: #17, 9(0%)
minecraft.picked_up.sticky_piston: #17, 22(0%)
minecraft.mined.light_blue_shulker_box: #17, 56(0%)
minecraft.used.light_blue_shulker_box: #17, 56(0%)
minecraft.crafted.light_gray_shulker_box: #17, 1(0%)
minecraft.mined.crying_obsidian: #17, 3(0%)
minecraft.picked_up.lectern: #17, 27(0%)
minecraft.mined.jungle_log: #17, 159(0%)
minecraft.mined.purpur_stairs: #17, 4(0%)
minecraft.crafted.moss_carpet: #17, 30(0%)
minecraft.picked_up.red_dye: #17, 11(0%)
minecraft.used.yellow_dye: #17, 1(0%)
minecraft.picked_up.crimson_trapdoor: #17, 2(0%)
minecraft.mined.lectern: #17, 22(0%)
minecraft.dropped.sandstone: #17, 25(0%)
minecraft.crafted.mossy_cobblestone_slab: #17, 6(0%)
minecraft.used.glass_pane: #17, 16(0%)
minecraft.used.cobbled_deepslate_stairs: #17, 11(0%)
minecraft.dropped.white_wool: #17, 12(0%)
minecraft.picked_up.stripped_oak_log: #17, 42(0%)
minecraft.used.warped_button: #17, 2(0%)
minecraft.dropped.jungle_planks: #17, 2(0%)
minecraft.dropped.leather_boots: #17, 3(0%)
minecraft.crafted.stone_brick_slab: #17, 48(0%)
minecraft.used.stripped_dark_oak_log: #17, 9(0%)
minecraft.crafted.bricks: #17, 48(0%)
minecraft.mined.slime_block: #17, 22(0%)
minecraft.killed.blaze: #17, 24(0%)
minecraft.dropped.sunflower: #17, 2(0%)
minecraft.picked_up.oxidized_cut_copper: #17, 1(0%)
minecraft.used.light_gray_carpet: #17, 22(0%)
minecraft.picked_up.gray_carpet: #17, 40(0%)
minecraft.custom.interact_with_cartography_table: #17, 1(0%)
minecraft.crafted.glass_bottle: #17, 99(0%)
minecraft.mined.raw_copper_block: #17, 1(0%)
minecraft.crafted.red_carpet: #17, 18(0%)
minecraft.picked_up.polished_diorite: #17, 5(0%)
minecraft.used.sculk: #17, 34(0%)
minecraft.mined.acacia_leaves: #17, 36(0%)
minecraft.mined.packed_mud: #17, 2(0%)
minecraft.picked_up.copper_ingot: #17, 47(0%)
minecraft.picked_up.polished_blackstone: #17, 5(0%)
minecraft.picked_up.orange_terracotta: #17, 56(0%)
minecraft.used.orange_terracotta: #17, 8(0%)
minecraft.dropped.chain: #17, 1(0%)
minecraft.dropped.birch_leaves: #17, 2(0%)
minecraft.mined.polished_granite_slab: #17, 1(0%)
minecraft.picked_up.cyan_carpet: #17, 1(0%)
minecraft.custom.fall_one_cm: #18, 4934736(2%)
minecraft.used.mangrove_propagule: #17, 1(0%)
minecraft.crafted.black_wool: #17, 2(0%)
minecraft.mined.stripped_mangrove_log: #17, 1(0%)
minecraft.picked_up.stripped_mangrove_log: #17, 1(0%)
minecraft.crafted.sandstone: #17, 1(0%)
minecraft.picked_up.dirt: #18, 26088(2%)
minecraft.used.crafting_table: #18, 183(2%)
minecraft.mined.dirt: #18, 18530(2%)
minecraft.mined.dark_oak_log: #18, 3120(2%)
minecraft.mined.red_shulker_box: #18, 189(2%)
minecraft.picked_up.redstone: #18, 3620(2%)
minecraft.picked_up.dark_oak_log: #18, 3596(2%)
minecraft.crafted.diamond_axe: #18, 3(2%)
minecraft.picked_up.moss_carpet: #18, 715(1%)
minecraft.crafted.stone_axe: #18, 3(2%)
minecraft.picked_up.raw_gold: #18, 540(1%)
minecraft.picked_up.granite: #18, 2914(1%)
minecraft.dropped.golden_carrot: #18, 112(1%)
minecraft.used.water_bucket: #18, 900(1%)
minecraft.killed.trader_llama: #18, 5(2%)
minecraft.used.brewing_stand: #18, 7(1%)
minecraft.used.stone_brick_stairs: #18, 123(1%)
minecraft.picked_up.sand: #18, 19336(1%)
minecraft.mined.cactus: #18, 28(1%)
minecraft.used.chipped_anvil: #18, 3(1%)
minecraft.picked_up.birch_boat: #18, 3(1%)
minecraft.mined.chipped_anvil: #18, 4(1%)
minecraft.used.copper_block: #18, 408(1%)
minecraft.used.piston: #18, 147(1%)
minecraft.custom.horse_one_cm: #18, 541394(1%)
minecraft.picked_up.chipped_anvil: #18, 4(1%)
minecraft.crafted.anvil: #18, 36(1%)
minecraft.mined.budding_amethyst: #18, 4(1%)
minecraft.picked_up.repeater: #18, 70(1%)
minecraft.picked_up.smooth_stone_slab: #18, 35(1%)
minecraft.picked_up.shulker_shell: #18, 172(1%)
minecraft.picked_up.chainmail_leggings: #18, 1(1%)
minecraft.picked_up.oak_boat: #18, 8(1%)
minecraft.dropped.diorite: #18, 156(1%)
minecraft.used.repeater: #18, 129(1%)
minecraft.crafted.repeater: #18, 106(1%)
minecraft.picked_up.chainmail_helmet: #18, 1(1%)
minecraft.crafted.shulker_box: #18, 82(1%)
minecraft.dropped.ender_chest: #18, 2(1%)
minecraft.mined.brown_shulker_box: #18, 22(1%)
minecraft.used.cobblestone_slab: #18, 101(1%)
minecraft.used.emerald_block: #18, 113(1%)
minecraft.dropped.scaffolding: #18, 81(1%)
minecraft.dropped.sand: #18, 173(1%)
minecraft.picked_up.iron_bars: #18, 33(1%)
minecraft.picked_up.andesite_stairs: #18, 5(1%)
minecraft.picked_up.blaze_rod: #18, 22(0%)
minecraft.dropped.spruce_boat: #18, 1(1%)
minecraft.crafted.lime_shulker_box: #18, 1(1%)
minecraft.crafted.jukebox: #18, 2(0%)
minecraft.picked_up.soul_soil: #18, 125(0%)
minecraft.dropped.shulker_box: #18, 4(0%)
minecraft.picked_up.emerald_block: #18, 131(0%)
minecraft.used.map: #18, 3(0%)
minecraft.picked_up.glow_lichen: #18, 142(0%)
minecraft.mined.crimson_trapdoor: #18, 2(0%)
minecraft.picked_up.glass_bottle: #18, 55(0%)
minecraft.used.spruce_button: #18, 4(0%)
minecraft.picked_up.emerald_ore: #18, 3(0%)
minecraft.used.warped_sign: #18, 6(0%)
minecraft.dropped.apple: #18, 5(0%)
minecraft.dropped.oak_sign: #18, 2(0%)
minecraft.picked_up.cobbled_deepslate_stairs: #18, 5(0%)
minecraft.used.oak_sapling: #18, 89(0%)
minecraft.crafted.warped_sign: #18, 6(0%)
minecraft.picked_up.jungle_log: #18, 159(0%)
minecraft.mined.hay_block: #18, 9(0%)
minecraft.picked_up.cobblestone_slab: #18, 31(0%)
minecraft.dropped.stone_sword: #18, 2(0%)
minecraft.picked_up.grass: #18, 29(0%)
minecraft.picked_up.nether_wart: #18, 77(0%)
minecraft.crafted.jungle_planks: #18, 196(0%)
minecraft.mined.piston_head: #18, 1(0%)
minecraft.crafted.cobblestone_stairs: #18, 4(0%)
minecraft.used.cobblestone_stairs: #18, 8(0%)
minecraft.mined.mangrove_roots: #18, 30(0%)
minecraft.mined.coal_block: #18, 1(0%)
minecraft.dropped.powered_rail: #18, 2(0%)
minecraft.crafted.stone_stairs: #18, 15(0%)
minecraft.used.polished_deepslate_wall: #18, 21(0%)
minecraft.picked_up.white_banner: #18, 5(0%)
minecraft.crafted.blast_furnace: #18, 1(0%)
minecraft.picked_up.quartz_block: #18, 24(0%)
minecraft.dropped.crossbow: #18, 2(0%)
minecraft.mined.light_gray_concrete: #18, 22(0%)
minecraft.picked_up.chiseled_stone_bricks: #18, 8(0%)
minecraft.used.terracotta: #18, 25(0%)
minecraft.picked_up.light_gray_concrete: #18, 21(0%)
minecraft.mined.sculk_shrieker: #18, 1(0%)
minecraft.picked_up.experience_bottle: #18, 2(0%)
minecraft.picked_up.prismarine_crystals: #18, 3(0%)
minecraft.picked_up.polished_granite_slab: #18, 1(0%)
minecraft.picked_up.raw_copper_block: #18, 1(0%)
minecraft.picked_up.paper: #18, 25(0%)
minecraft.used.dark_oak_button: #18, 1(0%)
minecraft.custom.interact_with_crafting_table: #19, 2223(2%)
minecraft.crafted.crafting_table: #19, 76(2%)
minecraft.killed_by.ravager: #19, 36(3%)
minecraft.crafted.torch: #19, 3284(2%)
minecraft.mined.deepslate_gold_ore: #19, 321(2%)
minecraft.used.furnace: #19, 75(2%)
minecraft.crafted.dark_oak_planks: #19, 5296(1%)
minecraft.picked_up.diamond_leggings: #19, 11(1%)
minecraft.picked_up.cobbled_deepslate: #19, 10620(1%)
minecraft.picked_up.iron_nugget: #19, 775(1%)
minecraft.picked_up.dark_oak_sapling: #19, 243(1%)
minecraft.mined.dirt_path: #19, 70(1%)
minecraft.custom.minecart_one_cm: #19, 710625(1%)
minecraft.dropped.diamond_boots: #19, 2(1%)
minecraft.used.carved_pumpkin: #19, 7(1%)
minecraft.picked_up.glowstone: #19, 127(1%)
minecraft.picked_up.polished_deepslate_slab: #19, 64(1%)
minecraft.dropped.dirt: #19, 693(1%)
minecraft.picked_up.polished_deepslate: #19, 126(1%)
minecraft.crafted.ender_eye: #19, 13(1%)
minecraft.mined.azure_bluet: #19, 7(1%)
minecraft.picked_up.golden_leggings: #19, 3(1%)
minecraft.picked_up.birch_sapling: #19, 195(1%)
minecraft.crafted.diamond: #19, 270(1%)
minecraft.crafted.ender_chest: #19, 8(1%)
minecraft.picked_up.brown_shulker_box: #19, 25(1%)
minecraft.picked_up.netherite_hoe: #19, 1(1%)
minecraft.picked_up.anvil: #19, 13(1%)
minecraft.custom.interact_with_brewingstand: #19, 62(1%)
minecraft.mined.oak_trapdoor: #19, 7(1%)
minecraft.picked_up.polished_andesite: #19, 66(1%)
minecraft.crafted.spruce_boat: #19, 2(1%)
minecraft.crafted.piston: #19, 140(1%)
minecraft.dropped.granite: #19, 126(0%)
minecraft.picked_up.oak_stairs: #19, 12(0%)
minecraft.crafted.stonecutter: #19, 5(0%)
minecraft.crafted.observer: #19, 89(0%)
minecraft.picked_up.podzol: #19, 75(0%)
minecraft.dropped.totem_of_undying: #19, 4(0%)
minecraft.used.polished_deepslate: #19, 219(0%)
minecraft.mined.quartz_bricks: #19, 2(0%)
minecraft.mined.red_mushroom_block: #19, 262(0%)
minecraft.used.carrot: #19, 86(0%)
minecraft.mined.emerald_block: #19, 45(0%)
minecraft.mined.magma_block: #19, 131(0%)
minecraft.mined.soul_soil: #19, 106(0%)
minecraft.picked_up.magma_block: #19, 121(0%)
minecraft.mined.mossy_cobblestone_slab: #19, 1(0%)
minecraft.dropped.glass_bottle: #19, 20(0%)
minecraft.mined.cobblestone_stairs: #19, 4(0%)
minecraft.dropped.orange_terracotta: #19, 3(0%)
minecraft.crafted.brown_shulker_box: #19, 1(0%)
minecraft.picked_up.cobblestone_wall: #19, 9(0%)
minecraft.used.slime_block: #19, 65(0%)
minecraft.mined.stone_pressure_plate: #19, 1(0%)
minecraft.dropped.furnace: #19, 1(0%)
minecraft.picked_up.white_terracotta: #19, 80(0%)
minecraft.custom.mob_kills: #19, 20620(0%)
minecraft.dropped.leather_leggings: #19, 1(0%)
minecraft.crafted.redstone_lamp: #19, 12(0%)
minecraft.mined.nether_wart: #19, 21(0%)
minecraft.used.sculk_sensor: #19, 1(0%)
minecraft.dropped.iron_leggings: #19, 1(0%)
minecraft.dropped.rotten_flesh: #19, 327(0%)
minecraft.used.apple: #19, 1(0%)
minecraft.picked_up.warped_sign: #19, 1(0%)
minecraft.crafted.cobblestone_wall: #19, 10(0%)
minecraft.killed.slime: #19, 32(0%)
minecraft.picked_up.mossy_cobblestone_slab: #19, 1(0%)
minecraft.mined.cobbled_deepslate_slab: #19, 9(0%)
minecraft.dropped.iron_boots: #19, 1(0%)
minecraft.crafted.bone_block: #19, 205(0%)
minecraft.dropped.weeping_vines: #19, 1(0%)
minecraft.dropped.oak_leaves: #19, 3(0%)
minecraft.mined.gray_concrete_powder: #19, 1(0%)
minecraft.picked_up.packed_mud: #19, 2(0%)
minecraft.used.black_concrete: #19, 90(0%)
minecraft.mined.polished_blackstone: #19, 2(0%)
minecraft.crafted.polished_granite: #19, 12(0%)
minecraft.dropped.stone_slab: #19, 4(0%)
minecraft.mined.jungle_leaves: #19, 17(0%)
minecraft.picked_up.magenta_stained_glass: #19, 1(0%)
minecraft.crafted.lime_stained_glass: #19, 8(0%)
minecraft.mined.sculk_sensor: #19, 2(0%)
minecraft.crafted.dark_oak_button: #19, 1(0%)
minecraft.used.oxidized_copper: #19, 5(0%)
minecraft.dropped.potato: #19, 1(0%)
minecraft.mined.stripped_jungle_log: #19, 1(0%)
minecraft.picked_up.crimson_slab: #19, 1(0%)
minecraft.used.mud: #19, 9(0%)
minecraft.picked_up.stripped_jungle_log: #19, 1(0%)
minecraft.used.stripped_birch_log: #19, 1(0%)
minecraft.dropped.paper: #19, 9(0%)
minecraft.picked_up.jungle_planks: #19, 1(0%)
minecraft.picked_up.fern: #19, 1(0%)
minecraft.picked_up.gray_concrete_powder: #19, 1(0%)
minecraft.custom.open_chest: #20, 13793(2%)
minecraft.picked_up.compass: #20, 84(2%)
minecraft.dropped.compass: #20, 61(2%)
minecraft.dropped.diamond_pickaxe: #20, 6(1%)
minecraft.picked_up.diamond_pickaxe: #20, 21(1%)
minecraft.killed_by.drowned: #20, 2(1%)
minecraft.used.anvil: #20, 44(1%)
minecraft.used.bucket: #20, 1241(1%)
minecraft.picked_up.andesite: #20, 3015(1%)
minecraft.used.bow: #20, 690(1%)
minecraft.crafted.chest: #20, 613(1%)
minecraft.crafted.birch_planks: #20, 2496(1%)
minecraft.mined.dandelion: #20, 42(1%)
minecraft.custom.inspect_dispenser: #20, 273(1%)
minecraft.picked_up.yellow_shulker_box: #20, 47(1%)
minecraft.picked_up.golden_boots: #20, 5(1%)
minecraft.used.sweet_berries: #20, 149(1%)
minecraft.used.yellow_shulker_box: #20, 46(1%)
minecraft.mined.yellow_shulker_box: #20, 45(1%)
minecraft.picked_up.beacon: #20, 6(1%)
minecraft.used.elytra: #20, 7(1%)
minecraft.picked_up.redstone_ore: #20, 6(1%)
minecraft.dropped.redstone: #20, 99(1%)
minecraft.custom.jump: #21, 203998(2%)
minecraft.mined.note_block: #20, 7(1%)
minecraft.crafted.redstone: #20, 1881(0%)
minecraft.dropped.flint_and_steel: #20, 1(1%)
minecraft.used.stone_slab: #20, 406(0%)
minecraft.used.damaged_anvil: #20, 1(1%)
minecraft.custom.play_record: #20, 6(0%)
minecraft.custom.tune_noteblock: #20, 133(0%)
minecraft.picked_up.stone_bricks: #20, 197(0%)
minecraft.crafted.orange_shulker_box: #20, 1(1%)
minecraft.mined.bamboo: #20, 103(0%)
minecraft.picked_up.red_terracotta: #20, 160(0%)
minecraft.picked_up.dark_oak_fence: #20, 14(0%)
minecraft.dropped.dark_oak_planks: #20, 12(0%)
minecraft.mined.smooth_quartz: #20, 16(0%)
minecraft.dropped.barrel: #20, 1(0%)
minecraft.crafted.cyan_terracotta: #20, 192(0%)
minecraft.used.cobbled_deepslate_slab: #20, 87(0%)
minecraft.picked_up.stone_brick_slab: #20, 27(0%)
minecraft.dropped.potion: #20, 7(0%)
minecraft.picked_up.quartz_bricks: #20, 2(0%)
minecraft.picked_up.polished_deepslate_stairs: #20, 12(0%)
minecraft.crafted.black_shulker_box: #20, 1(0%)
minecraft.mined.cauldron: #20, 1(0%)
minecraft.mined.tnt: #20, 7(0%)
minecraft.picked_up.end_stone_bricks: #20, 7(0%)
minecraft.mined.diamond_ore: #20, 1(0%)
minecraft.crafted.spruce_button: #20, 4(0%)
minecraft.used.mossy_cobblestone_slab: #20, 7(0%)
minecraft.picked_up.smooth_quartz: #20, 16(0%)
minecraft.crafted.stone_pressure_plate: #20, 7(0%)
minecraft.crafted.bread: #20, 55(0%)
minecraft.used.cauldron: #20, 6(0%)
minecraft.used.birch_sapling: #20, 24(0%)
minecraft.mined.dripstone_block: #20, 16(0%)
minecraft.picked_up.emerald: #20, 133(0%)
minecraft.dropped.name_tag: #20, 1(0%)
minecraft.picked_up.bricks: #20, 13(0%)
minecraft.picked_up.copper_block: #20, 12(0%)
minecraft.picked_up.glowstone_dust: #20, 16(0%)
minecraft.mined.sea_lantern: #20, 2(0%)
minecraft.picked_up.prismarine_bricks: #20, 10(0%)
minecraft.mined.mangrove_log: #20, 12(0%)
minecraft.mined.pearlescent_froglight: #20, 1(0%)
minecraft.mined.prismarine_bricks: #20, 7(0%)
minecraft.picked_up.mangrove_roots: #20, 30(0%)
minecraft.crafted.birch_trapdoor: #20, 2(0%)
minecraft.dropped.dark_oak_trapdoor: #20, 1(0%)
minecraft.used.coal_block: #20, 3(0%)
minecraft.used.birch_trapdoor: #20, 1(0%)
minecraft.mined.light_gray_carpet: #20, 2(0%)
minecraft.mined.polished_diorite: #20, 1(0%)
minecraft.crafted.red_concrete_powder: #20, 8(0%)
minecraft.used.deepslate_brick_wall: #20, 2(0%)
minecraft.mined.orange_terracotta: #20, 9(0%)
minecraft.used.light_gray_concrete: #20, 1(0%)
minecraft.mined.sculk: #20, 2(0%)
minecraft.picked_up.sculk: #20, 1(0%)
minecraft.used.torch: #21, 3529(2%)
minecraft.mined.torch: #21, 442(2%)
minecraft.picked_up.diamond_helmet: #21, 7(1%)
minecraft.dropped.diamond_leggings: #21, 3(1%)
minecraft.picked_up.wooden_pickaxe: #21, 1(2%)
minecraft.picked_up.coal_ore: #21, 640(1%)
minecraft.picked_up.cobblestone: #21, 13965(1%)
minecraft.picked_up.stone: #21, 32974(1%)
minecraft.mined.oak_sign: #21, 3(1%)
minecraft.custom.open_enderchest: #21, 821(1%)
minecraft.picked_up.sweet_berries: #21, 262(1%)
minecraft.custom.interact_with_beacon: #21, 10(1%)
minecraft.picked_up.pumpkin_pie: #21, 111(1%)
minecraft.mined.anvil: #21, 10(1%)
minecraft.picked_up.golden_helmet: #21, 4(1%)
minecraft.mined.deepslate_iron_ore: #21, 134(1%)
minecraft.used.dark_oak_fence: #21, 83(1%)
minecraft.mined.dark_oak_trapdoor: #21, 13(1%)
minecraft.picked_up.music_disc_cat: #21, 3(1%)
minecraft.used.redstone_lamp: #21, 25(1%)
minecraft.used.oak_boat: #21, 6(1%)
minecraft.picked_up.wooden_sword: #21, 6(1%)
minecraft.picked_up.rotten_flesh: #21, 352(0%)
minecraft.picked_up.dark_oak_trapdoor: #21, 22(0%)
minecraft.used.brown_shulker_box: #21, 20(1%)
minecraft.crafted.minecart: #21, 27(0%)
minecraft.picked_up.ender_chest: #21, 62(0%)
minecraft.used.observer: #21, 107(0%)
minecraft.picked_up.damaged_anvil: #21, 1(0%)
minecraft.crafted.redstone_torch: #21, 299(0%)
minecraft.used.composter: #21, 19(0%)
minecraft.mined.sticky_piston: #21, 14(0%)
minecraft.crafted.diamond_block: #21, 20(0%)
minecraft.used.jukebox: #21, 3(0%)
minecraft.used.ender_chest: #21, 50(0%)
minecraft.picked_up.birch_leaves: #21, 170(0%)
minecraft.crafted.yellow_shulker_box: #21, 1(0%)
minecraft.picked_up.cut_copper_stairs: #21, 2(0%)
minecraft.picked_up.black_concrete: #21, 158(0%)
minecraft.used.cyan_terracotta: #21, 173(0%)
minecraft.used.sugar_cane: #21, 33(0%)
minecraft.picked_up.stone_sword: #21, 2(0%)
minecraft.crafted.polished_deepslate: #21, 252(0%)
minecraft.picked_up.mangrove_log: #21, 66(0%)
minecraft.killed.piglin: #21, 6(0%)
minecraft.mined.end_stone_bricks: #21, 7(0%)
minecraft.mined.black_concrete: #21, 165(0%)
minecraft.used.glow_lichen: #21, 93(0%)
minecraft.picked_up.stone_button: #21, 11(0%)
minecraft.dropped.dandelion: #21, 4(0%)
minecraft.used.comparator: #21, 22(0%)
minecraft.crafted.stone_slab: #21, 86(0%)
minecraft.picked_up.cobblestone_stairs: #21, 4(0%)
minecraft.used.honey_block: #21, 17(0%)
minecraft.crafted.iron_block: #21, 161(0%)
minecraft.picked_up.acacia_planks: #21, 4(0%)
minecraft.crafted.emerald: #21, 594(0%)
minecraft.picked_up.hay_block: #21, 7(0%)
minecraft.dropped.azure_bluet: #21, 1(0%)
minecraft.picked_up.dripstone_block: #21, 17(0%)
minecraft.crafted.hopper_minecart: #21, 5(0%)
minecraft.picked_up.slime_block: #21, 21(0%)
minecraft.crafted.gold_ingot: #21, 760(0%)
minecraft.used.red_concrete: #21, 25(0%)
minecraft.mined.packed_ice: #21, 206(0%)
minecraft.crafted.bookshelf: #21, 22(0%)
minecraft.picked_up.acacia_log: #21, 26(0%)
minecraft.used.polished_deepslate_stairs: #21, 10(0%)
minecraft.crafted.black_concrete_powder: #21, 128(0%)
minecraft.used.black_concrete_powder: #21, 128(0%)
minecraft.used.dripstone_block: #21, 4(0%)
minecraft.used.light_gray_shulker_box: #21, 2(0%)
minecraft.mined.redstone_block: #21, 9(0%)
minecraft.used.deepslate_brick_slab: #21, 15(0%)
minecraft.mined.polished_deepslate_wall: #21, 1(0%)
minecraft.picked_up.polished_deepslate_wall: #21, 2(0%)
minecraft.picked_up.name_tag: #21, 1(0%)
minecraft.crafted.hay_block: #21, 7(0%)
minecraft.picked_up.packed_ice: #21, 79(0%)
minecraft.crafted.polished_blackstone: #21, 11(0%)
minecraft.mined.smooth_stone: #21, 2(0%)
minecraft.used.red_concrete_powder: #21, 8(0%)
minecraft.dropped.emerald: #21, 24(0%)
minecraft.picked_up.light_gray_carpet: #21, 2(0%)
minecraft.dropped.bread: #21, 1(0%)
minecraft.mined.wall_torch: #22, 130(1%)
minecraft.mined.grass_block: #22, 9399(1%)
minecraft.used.diamond_pickaxe: #22, 66249(1%)
minecraft.killed_by.skeleton: #22, 1(1%)
minecraft.dropped.diamond: #22, 49(1%)
minecraft.mined.beacon: #22, 3(1%)
minecraft.killed.spider: #22, 13(0%)
minecraft.used.gravel: #22, 153(0%)
minecraft.killed.ghast: #22, 7(1%)
minecraft.used.beacon: #22, 4(0%)
minecraft.mined.damaged_anvil: #22, 1(0%)
minecraft.picked_up.oak_trapdoor: #22, 7(0%)
minecraft.used.bamboo: #22, 40(0%)
minecraft.crafted.note_block: #22, 21(0%)
minecraft.picked_up.note_block: #22, 7(0%)
minecraft.dropped.crafting_table: #22, 3(0%)
minecraft.crafted.gray_shulker_box: #22, 1(0%)
minecraft.picked_up.bamboo: #22, 922(0%)
minecraft.mined.redstone_ore: #22, 6(0%)
minecraft.picked_up.soul_sand: #22, 181(0%)
minecraft.mined.amethyst_block: #22, 70(0%)
minecraft.mined.ender_chest: #22, 43(0%)
minecraft.picked_up.redstone_block: #22, 53(0%)
minecraft.picked_up.splash_potion: #22, 2(0%)
minecraft.crafted.lapis_block: #22, 22(0%)
minecraft.used.smooth_stone_slab: #22, 57(0%)
minecraft.used.deepslate_bricks: #22, 211(0%)
minecraft.mined.amethyst_cluster: #22, 47(0%)
minecraft.used.cobblestone_wall: #22, 17(0%)
minecraft.mined.cyan_terracotta: #22, 25(0%)
minecraft.mined.dark_oak_leaves: #22, 96(0%)
minecraft.mined.dark_oak_fence: #22, 4(0%)
minecraft.picked_up.jukebox: #22, 1(0%)
minecraft.mined.jukebox: #22, 1(0%)
minecraft.used.shield: #22, 8(0%)
minecraft.mined.copper_block: #22, 6(0%)
minecraft.custom.damage_blocked_by_shield: #22, 330(0%)
minecraft.picked_up.cauldron: #22, 1(0%)
minecraft.used.mossy_cobblestone: #22, 20(0%)
minecraft.crafted.cooked_mutton: #22, 1(0%)
minecraft.mined.brown_mushroom_block: #22, 39(0%)
minecraft.used.soul_sand: #22, 21(0%)
minecraft.dropped.copper_ore: #22, 2(0%)
minecraft.dropped.birch_log: #22, 2(0%)
minecraft.dropped.moss_carpet: #22, 10(0%)
minecraft.picked_up.gunpowder: #22, 60(0%)
minecraft.custom.talked_to_villager: #22, 42(0%)
minecraft.killed.zombie: #22, 100(0%)
minecraft.dropped.calcite: #22, 2(0%)
minecraft.crafted.glass_pane: #22, 16(0%)
minecraft.mined.diamond_block: #22, 2(0%)
minecraft.crafted.mossy_cobblestone: #22, 18(0%)
minecraft.used.gray_shulker_box: #22, 2(0%)
minecraft.used.gold_block: #22, 4(0%)
minecraft.crafted.snow_block: #22, 56(0%)
minecraft.used.honeycomb: #22, 5(0%)
minecraft.mined.black_wool: #22, 1(0%)
minecraft.used.experience_bottle: #22, 12(0%)
minecraft.killed.creeper: #22, 21(0%)
minecraft.mined.light_gray_shulker_box: #22, 1(0%)
minecraft.picked_up.light_gray_shulker_box: #22, 1(0%)
minecraft.mined.gray_shulker_box: #22, 1(0%)
minecraft.picked_up.gray_shulker_box: #22, 1(0%)
minecraft.crafted.gold_block: #22, 14(0%)
minecraft.dropped.spruce_leaves: #22, 1(0%)
minecraft.dropped.sugar_cane: #22, 1(0%)
minecraft.picked_up.orange_concrete: #22, 1(0%)
minecraft.picked_up.clay: #22, 3(0%)
minecraft.dropped.glass: #22, 1(0%)
minecraft.used.iron_pickaxe: #23, 1283(1%)
minecraft.mined.coal_ore: #23, 1574(1%)
minecraft.picked_up.coal: #23, 1990(1%)
minecraft.picked_up.iron_block: #23, 429(1%)
minecraft.crafted.furnace: #23, 27(1%)
minecraft.picked_up.lapis_lazuli: #23, 575(1%)
minecraft.custom.inspect_hopper: #23, 263(1%)
minecraft.used.iron_block: #23, 318(1%)
minecraft.mined.birch_leaves: #23, 360(0%)
minecraft.mined.iron_block: #23, 110(0%)
minecraft.used.note_block: #23, 18(0%)
minecraft.crafted.hopper: #23, 115(0%)
minecraft.picked_up.composter: #23, 7(0%)
minecraft.mined.composter: #23, 5(0%)
minecraft.picked_up.amethyst_block: #23, 69(0%)
minecraft.dropped.lead: #23, 1(0%)
minecraft.used.grindstone: #23, 3(0%)
minecraft.picked_up.pumpkin: #23, 59(0%)
minecraft.mined.soul_sand: #23, 78(0%)
minecraft.dropped.andesite: #23, 32(0%)
minecraft.used.oak_trapdoor: #23, 11(0%)
minecraft.picked_up.sugar_cane: #23, 205(0%)
minecraft.mined.deepslate_bricks: #23, 16(0%)
minecraft.dropped.rail: #23, 5(0%)
minecraft.picked_up.snowball: #23, 325(0%)
minecraft.mined.mossy_cobblestone: #23, 5(0%)
minecraft.crafted.light_blue_shulker_box: #23, 1(0%)
minecraft.picked_up.crying_obsidian: #23, 3(0%)
minecraft.picked_up.spectral_arrow: #23, 7(0%)
minecraft.picked_up.coal_block: #23, 1(0%)
minecraft.picked_up.acacia_sapling: #23, 1(0%)
minecraft.picked_up.raw_iron_block: #23, 1(0%)
minecraft.crafted.deepslate_tiles: #23, 1(0%)
minecraft.crafted.sugar: #23, 1(0%)
minecraft.crafted.air: #23, 0(0%)
minecraft.dropped.iron_shovel: #24, 1(1%)
minecraft.picked_up.golden_chestplate: #24, 2(1%)
