stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 31541(69%)
minecraft.dropped.crimson_roots: #21, 1(0%)
minecraft.used.nether_bricks: #21, 13(0%)
minecraft.picked_up.gray_concrete: #21, 35(0%)
minecraft.mined.jungle_planks: #21, 1(0%)
minecraft.used.acacia_log: #21, 3(0%)
minecraft.used.cyan_terracotta: #21, 51(0%)
minecraft.mined.emerald_block: #21, 2(0%)
minecraft.picked_up.cocoa_beans: #21, 12(0%)
minecraft.picked_up.iron_nugget: #21, 4(0%)
minecraft.mined.polished_blackstone_bricks: #21, 9(0%)
minecraft.mined.tall_seagrass: #21, 2(0%)
minecraft.mined.jungle_log: #21, 22(0%)
minecraft.picked_up.blue_orchid: #21, 1(0%)
minecraft.dropped.glass_bottle: #21, 1(0%)
minecraft.mined.gray_concrete: #21, 26(0%)
minecraft.picked_up.glass_bottle: #21, 2(0%)
minecraft.mined.gray_concrete_powder: #21, 1(0%)
minecraft.picked_up.prismarine_crystals: #21, 4(0%)
minecraft.crafted.tnt: #21, 9(0%)
minecraft.dropped.light_gray_stained_glass_pane: #21, 1(0%)
minecraft.crafted.purple_dye: #21, 2(0%)
minecraft.dropped.blackstone: #21, 1(0%)
minecraft.dropped.gold_nugget: #21, 1(0%)
minecraft.killed.wither_skeleton: #21, 2(0%)
minecraft.dropped.sugar_cane: #21, 1(0%)
minecraft.custom.climb_one_cm: #22, 1861126(2%)
minecraft.custom.jump: #22, 89687(1%)
minecraft.mined.crafting_table: #22, 99(1%)
minecraft.mined.andesite: #22, 5939(1%)
minecraft.picked_up.crafting_table: #22, 100(1%)
minecraft.mined.diorite: #22, 3820(1%)
minecraft.mined.stone: #22, 63045(1%)
minecraft.custom.damage_dealt: #22, 610568(1%)
minecraft.mined.granite: #22, 3094(1%)
minecraft.crafted.spruce_planks: #22, 4632(1%)
minecraft.mined.poppy: #22, 49(1%)
minecraft.mined.oak_wall_sign: #22, 10(1%)
minecraft.crafted.coal: #22, 738(1%)
minecraft.custom.swim_one_cm: #22, 629394(1%)
minecraft.mined.torch: #22, 324(1%)
minecraft.used.black_shulker_box: #22, 32(1%)
minecraft.mined.black_shulker_box: #22, 31(1%)
minecraft.picked_up.black_shulker_box: #22, 32(1%)
minecraft.mined.lever: #22, 10(1%)
minecraft.mined.dirt: #22, 6451(1%)
minecraft.picked_up.bow: #22, 35(1%)
minecraft.picked_up.rail: #22, 259(1%)
minecraft.custom.mob_kills: #22, 11067(0%)
minecraft.mined.dandelion: #22, 27(1%)
minecraft.used.rail: #22, 269(0%)
minecraft.killed.spider: #22, 19(0%)
minecraft.dropped.dirt: #22, 459(0%)
minecraft.mined.anvil: #22, 5(0%)
minecraft.dropped.cobblestone: #22, 1026(0%)
minecraft.picked_up.composter: #22, 6(0%)
minecraft.dropped.diorite: #22, 330(0%)
minecraft.picked_up.bone: #22, 505(0%)
minecraft.used.furnace: #22, 29(0%)
minecraft.used.bone_meal: #22, 1395(0%)
minecraft.picked_up.glass: #22, 318(0%)
minecraft.picked_up.furnace: #22, 17(0%)
minecraft.picked_up.redstone_block: #22, 37(0%)
minecraft.picked_up.spruce_door: #22, 2(0%)
minecraft.mined.ladder: #22, 7(0%)
minecraft.picked_up.tripwire_hook: #22, 4(0%)
minecraft.used.gravel: #22, 150(0%)
minecraft.mined.composter: #22, 3(0%)
minecraft.picked_up.spruce_slab: #22, 61(0%)
minecraft.picked_up.anvil: #22, 6(0%)
minecraft.mined.piston: #22, 12(0%)
minecraft.mined.tripwire: #22, 6(0%)
minecraft.crafted.red_dye: #22, 127(0%)
minecraft.used.potion: #22, 6(0%)
minecraft.crafted.lectern: #22, 3(0%)
minecraft.picked_up.dropper: #22, 9(0%)
minecraft.mined.spruce_fence: #22, 11(0%)
minecraft.picked_up.iron_helmet: #22, 1(0%)
minecraft.crafted.ender_chest: #22, 2(0%)
minecraft.picked_up.white_wool: #22, 55(0%)
minecraft.dropped.netherrack: #22, 755(0%)
minecraft.picked_up.chicken: #22, 13(0%)
minecraft.used.spruce_fence: #22, 49(0%)
minecraft.used.composter: #22, 5(0%)
minecraft.killed.chicken: #22, 8(0%)
minecraft.picked_up.compass: #22, 2(0%)
minecraft.picked_up.piston: #22, 12(0%)
minecraft.picked_up.ink_sac: #22, 76(0%)
minecraft.picked_up.iron_block: #22, 158(0%)
minecraft.picked_up.clay_ball: #22, 60(0%)
minecraft.crafted.stone_slab: #22, 94(0%)
minecraft.mined.kelp: #22, 15(0%)
minecraft.picked_up.mossy_cobblestone: #22, 5(0%)
minecraft.mined.kelp_plant: #22, 29(0%)
minecraft.picked_up.poppy: #22, 58(0%)
minecraft.picked_up.potion: #22, 4(0%)
minecraft.picked_up.dandelion: #22, 39(0%)
minecraft.used.soul_sand: #22, 26(0%)
minecraft.picked_up.pumpkin_seeds: #22, 29(0%)
minecraft.killed.squid: #22, 7(0%)
minecraft.crafted.bone_meal: #22, 2486(0%)
minecraft.crafted.dropper: #22, 8(0%)
minecraft.used.dropper: #22, 7(0%)
minecraft.crafted.ender_eye: #22, 2(0%)
minecraft.picked_up.glowstone_dust: #22, 10(0%)
minecraft.used.string: #22, 15(0%)
minecraft.crafted.light_gray_dye: #22, 26(0%)
minecraft.custom.interact_with_grindstone: #22, 2(0%)
minecraft.mined.nether_bricks: #22, 26(0%)
minecraft.crafted.shulker_box: #22, 5(0%)
minecraft.picked_up.hay_block: #22, 3(0%)
minecraft.used.iron_block: #22, 101(0%)
minecraft.dropped.bow: #22, 5(0%)
minecraft.crafted.cyan_dye: #22, 34(0%)
minecraft.picked_up.gold_ingot: #22, 8(0%)
minecraft.mined.coarse_dirt: #22, 17(0%)
minecraft.picked_up.vine: #22, 9(0%)
minecraft.picked_up.cooked_porkchop: #22, 7(0%)
minecraft.crafted.bow: #22, 3(0%)
minecraft.used.dark_oak_trapdoor: #22, 6(0%)
minecraft.mined.black_concrete: #22, 20(0%)
minecraft.picked_up.tropical_fish: #22, 1(0%)
minecraft.mined.vine: #22, 10(0%)
minecraft.mined.green_carpet: #22, 1(0%)
minecraft.custom.minecart_one_cm: #22, 47646(0%)
minecraft.mined.dark_oak_trapdoor: #22, 1(0%)
minecraft.killed.blaze: #22, 12(0%)
minecraft.picked_up.golden_sword: #22, 1(0%)
minecraft.dropped.grass_block: #22, 7(0%)
minecraft.dropped.bone: #22, 9(0%)
minecraft.picked_up.emerald_block: #22, 2(0%)
minecraft.mined.jungle_leaves: #22, 19(0%)
minecraft.picked_up.polished_blackstone_bricks: #22, 9(0%)
minecraft.picked_up.green_carpet: #22, 1(0%)
minecraft.picked_up.dark_oak_trapdoor: #22, 1(0%)
minecraft.picked_up.tnt: #22, 3(0%)
minecraft.picked_up.light_gray_concrete: #22, 7(0%)
minecraft.dropped.rotten_flesh: #22, 72(0%)
minecraft.dropped.egg: #22, 2(0%)
minecraft.dropped.cactus: #22, 1(0%)
minecraft.used.green_carpet: #22, 1(0%)
minecraft.used.gray_concrete_powder: #22, 20(0%)
minecraft.mined.light_gray_concrete: #22, 4(0%)
minecraft.used.iron_trapdoor: #22, 1(0%)
minecraft.crafted.iron_trapdoor: #22, 1(0%)
minecraft.dropped.sand: #22, 1(0%)
minecraft.picked_up.gray_concrete_powder: #22, 1(0%)
minecraft.dropped.poppy: #22, 1(0%)
minecraft.picked_up.andesite: #23, 4569(1%)
minecraft.crafted.redstone_block: #23, 512(1%)
minecraft.picked_up.cobblestone: #23, 16312(1%)
minecraft.mined.cobblestone: #23, 550(1%)
minecraft.picked_up.diorite: #23, 2886(1%)
minecraft.picked_up.torch: #23, 1220(1%)
minecraft.custom.inspect_hopper: #23, 345(1%)
minecraft.custom.fall_one_cm: #23, 1310768(1%)
minecraft.picked_up.arrow: #23, 568(1%)
minecraft.custom.aviate_one_cm: #23, 112055123(1%)
minecraft.used.bucket: #23, 588(1%)
minecraft.picked_up.obsidian: #23, 156(1%)
minecraft.killed.creeper: #23, 51(1%)
minecraft.used.hopper: #23, 208(1%)
minecraft.picked_up.golden_boots: #23, 2(0%)
minecraft.custom.drop: #23, 893(0%)
minecraft.picked_up.oak_fence: #23, 26(0%)
minecraft.mined.glass: #23, 80(0%)
minecraft.dropped.gravel: #23, 112(0%)
minecraft.used.diamond_shovel: #23, 11234(0%)
minecraft.used.dispenser: #23, 10(0%)
minecraft.used.splash_potion: #23, 4(0%)
minecraft.picked_up.lever: #23, 12(0%)
minecraft.mined.sand: #23, 4192(0%)
minecraft.used.lever: #23, 14(0%)
minecraft.picked_up.sand: #23, 4295(0%)
minecraft.custom.inspect_dropper: #23, 50(0%)
minecraft.used.granite: #23, 67(0%)
minecraft.picked_up.soul_sand: #23, 87(0%)
minecraft.mined.soul_sand: #23, 81(0%)
minecraft.picked_up.rotten_flesh: #23, 356(0%)
minecraft.mined.stone_button: #23, 3(0%)
minecraft.custom.inspect_dispenser: #23, 22(0%)
minecraft.used.obsidian: #23, 39(0%)
minecraft.picked_up.ender_chest: #23, 17(0%)
minecraft.used.ender_chest: #23, 15(0%)
minecraft.picked_up.spruce_fence: #23, 11(0%)
minecraft.picked_up.name_tag: #23, 1(0%)
minecraft.mined.ender_chest: #23, 13(0%)
minecraft.picked_up.oak_stairs: #23, 2(0%)
minecraft.picked_up.stone_button: #23, 4(0%)
minecraft.picked_up.end_rod: #23, 12(0%)
minecraft.custom.interact_with_beacon: #23, 1(0%)
minecraft.mined.clay: #23, 15(0%)
minecraft.killed.bat: #23, 1(0%)
minecraft.used.sticky_piston: #23, 6(0%)
minecraft.killed.skeleton: #23, 79(0%)
minecraft.mined.oak_stairs: #23, 1(0%)
minecraft.picked_up.black_concrete: #23, 22(0%)
minecraft.picked_up.bone_block: #23, 7(0%)
minecraft.dropped.crossbow: #23, 1(0%)
minecraft.picked_up.kelp: #23, 90(0%)
minecraft.dropped.stick: #23, 19(0%)
minecraft.used.grass_block: #23, 132(0%)
minecraft.used.stone_button: #23, 16(0%)
minecraft.crafted.dispenser: #23, 1(0%)
minecraft.crafted.grindstone: #23, 1(0%)
minecraft.mined.light_gray_carpet: #23, 1(0%)
minecraft.mined.iron_block: #23, 13(0%)
minecraft.dropped.coal: #23, 1(0%)
minecraft.crafted.gray_dye: #23, 10(0%)
minecraft.mined.slime_block: #23, 1(0%)
minecraft.mined.seagrass: #23, 3(0%)
minecraft.crafted.light_blue_dye: #23, 2(0%)
minecraft.picked_up.light_gray_carpet: #23, 1(0%)
minecraft.picked_up.iron_ingot: #23, 56(0%)
minecraft.picked_up.white_concrete_powder: #23, 13(0%)
minecraft.picked_up.mycelium: #23, 7(0%)
minecraft.custom.leave_game: #24, 560(1%)
minecraft.crafted.torch: #24, 2365(1%)
minecraft.killed.zombie_villager: #24, 4(1%)
minecraft.used.torch: #24, 2653(1%)
minecraft.used.cobblestone: #24, 1383(1%)
minecraft.picked_up.granite: #24, 2098(1%)
minecraft.used.water_bucket: #24, 349(0%)
minecraft.picked_up.golden_helmet: #24, 3(0%)
minecraft.killed.zombie: #24, 128(0%)
minecraft.mined.wall_torch: #24, 48(0%)
minecraft.crafted.furnace: #24, 24(0%)
minecraft.picked_up.golden_chestplate: #24, 1(0%)
minecraft.custom.open_enderchest: #24, 203(0%)
minecraft.mined.oak_fence: #24, 13(0%)
minecraft.picked_up.golden_leggings: #24, 1(0%)
minecraft.picked_up.gravel: #24, 1447(0%)
minecraft.picked_up.redstone_torch: #24, 17(0%)
minecraft.mined.gravel: #24, 1321(0%)
minecraft.used.redstone_torch: #24, 16(0%)
minecraft.mined.redstone_wall_torch: #24, 2(0%)
minecraft.used.redstone: #24, 63(0%)
minecraft.crafted.white_dye: #24, 130(0%)
minecraft.crafted.lapis_lazuli: #24, 54(0%)
minecraft.used.piston: #24, 12(0%)
minecraft.picked_up.beacon: #24, 1(0%)
minecraft.crafted.lever: #24, 4(0%)
minecraft.picked_up.minecart: #24, 3(0%)
minecraft.crafted.minecart: #24, 3(0%)
minecraft.picked_up.gunpowder: #24, 76(0%)
minecraft.crafted.redstone: #24, 109(0%)
minecraft.mined.redstone_wire: #24, 6(0%)
minecraft.picked_up.grass_block: #24, 146(0%)
minecraft.dropped.spruce_planks: #24, 1(0%)
minecraft.crafted.piston: #24, 2(0%)
minecraft.used.repeater: #24, 2(0%)
minecraft.picked_up.powered_rail: #24, 1(0%)
minecraft.picked_up.diamond_helmet: #25, 1(0%)
minecraft.used.minecart: #25, 4(0%)
minecraft.custom.walk_on_water_one_cm: #26, 674479(0%)
minecraft.custom.walk_under_water_one_cm: #27, 1106831(0%)
minecraft.custom.play_one_minute: #29, 25842246(1%)
minecraft.custom.fly_one_cm: #39, 12201091(0%)
minecraft.custom.time_since_death: #46, 28078(0%)
minecraft.custom.time_since_rest: #48, 1187(0%)
