stat, rank, value, (percentage) 
minecraft.used.written_book: #1, 7683(75%)
minecraft.crafted.iron_helmet: #22, 1(1%)
minecraft.used.bucket: #22, 431(1%)
minecraft.dropped.cobblestone: #22, 702(1%)
minecraft.mined.copper_ore: #22, 238(1%)
minecraft.picked_up.arrow: #22, 384(1%)
minecraft.dropped.diorite: #22, 165(1%)
minecraft.picked_up.deepslate: #22, 552(0%)
minecraft.killed.zombie_villager: #22, 1(0%)
minecraft.mined.redstone_wall_torch: #22, 2(0%)
minecraft.picked_up.golden_leggings: #22, 1(0%)
minecraft.used.golden_carrot: #22, 95(0%)
minecraft.picked_up.white_wool: #22, 30(0%)
minecraft.used.spruce_fence_gate: #22, 6(0%)
minecraft.dropped.tuff: #22, 4(0%)
minecraft.used.andesite: #22, 81(0%)
minecraft.crafted.book: #22, 9(0%)
minecraft.crafted.birch_sign: #22, 3(0%)
minecraft.killed.slime: #22, 16(0%)
minecraft.used.spruce_sign: #22, 5(0%)
minecraft.mined.dark_oak_trapdoor: #22, 1(0%)
minecraft.picked_up.bucket: #22, 2(0%)
minecraft.picked_up.glow_berries: #22, 9(0%)
minecraft.picked_up.dark_oak_trapdoor: #22, 1(0%)
minecraft.crafted.oak_boat: #22, 1(0%)
minecraft.crafted.iron_trapdoor: #22, 3(0%)
minecraft.used.iron_trapdoor: #22, 3(0%)
minecraft.picked_up.name_tag: #22, 1(0%)
minecraft.used.glow_berries: #22, 1(0%)
minecraft.mined.rooted_dirt: #22, 1(0%)
minecraft.picked_up.rooted_dirt: #22, 1(0%)
minecraft.used.cauldron: #22, 1(0%)
minecraft.mined.coarse_dirt: #22, 3(0%)
minecraft.crafted.cauldron: #22, 1(0%)
minecraft.used.dark_oak_trapdoor: #22, 1(0%)
minecraft.dropped.poppy: #22, 2(0%)
minecraft.custom.walk_on_water_one_cm: #23, 744320(1%)
minecraft.custom.open_chest: #23, 5323(1%)
minecraft.picked_up.crafting_table: #23, 41(1%)
minecraft.crafted.torch: #23, 1668(1%)
minecraft.picked_up.andesite: #23, 1881(1%)
minecraft.crafted.iron_ingot: #23, 1739(1%)
minecraft.picked_up.item_frame: #23, 20(1%)
minecraft.mined.grass_block: #23, 3049(1%)
minecraft.picked_up.stonecutter: #23, 5(0%)
minecraft.used.chest: #23, 96(0%)
minecraft.crafted.chest: #23, 146(0%)
minecraft.picked_up.oak_sign: #23, 4(0%)
minecraft.picked_up.lead: #23, 10(0%)
minecraft.custom.enchant_item: #23, 10(0%)
minecraft.used.oak_sign: #23, 6(0%)
minecraft.mined.poppy: #23, 8(0%)
minecraft.killed.creeper: #23, 17(0%)
minecraft.picked_up.golden_boots: #23, 1(0%)
minecraft.used.observer: #23, 18(0%)
minecraft.picked_up.gunpowder: #23, 51(0%)
minecraft.picked_up.golden_chestplate: #23, 1(0%)
minecraft.killed.zombie: #23, 85(0%)
minecraft.mined.sugar_cane: #23, 119(0%)
minecraft.used.deepslate: #23, 96(0%)
minecraft.used.minecart: #23, 3(0%)
minecraft.mined.dirt_path: #23, 17(0%)
minecraft.used.hopper: #23, 24(0%)
minecraft.picked_up.polished_deepslate: #23, 12(0%)
minecraft.picked_up.slime_ball: #23, 31(0%)
minecraft.crafted.piston: #23, 10(0%)
minecraft.crafted.iron_block: #23, 100(0%)
minecraft.picked_up.iron_block: #23, 54(0%)
minecraft.custom.interact_with_brewingstand: #23, 6(0%)
minecraft.dropped.carved_pumpkin: #23, 1(0%)
minecraft.used.oak_boat: #23, 1(0%)
minecraft.mined.dead_bush: #23, 4(0%)
minecraft.crafted.cobblestone_slab: #23, 6(0%)
minecraft.custom.inspect_dropper: #23, 3(0%)
minecraft.crafted.polished_deepslate: #23, 20(0%)
minecraft.dropped.player_head: #23, 2(0%)
minecraft.used.glass_bottle: #23, 3(0%)
minecraft.crafted.dark_oak_trapdoor: #23, 2(0%)
minecraft.mined.powered_rail: #23, 1(0%)
minecraft.picked_up.glowstone_dust: #23, 1(0%)
minecraft.mined.glow_lichen: #23, 4(0%)
minecraft.picked_up.powered_rail: #23, 1(0%)
minecraft.used.deepslate_bricks: #23, 1(0%)
minecraft.used.crafting_table: #24, 59(2%)
minecraft.picked_up.dirt: #24, 5835(1%)
minecraft.mined.crafting_table: #24, 32(1%)
minecraft.crafted.diamond_pickaxe: #24, 2(1%)
minecraft.mined.dirt: #24, 2834(1%)
minecraft.dropped.diamond_pickaxe: #24, 1(1%)
minecraft.killed.spider: #24, 9(0%)
minecraft.mined.redstone_torch: #24, 2(0%)
minecraft.crafted.stonecutter: #24, 1(0%)
minecraft.dropped.granite: #24, 74(0%)
minecraft.used.item_frame: #24, 16(0%)
minecraft.mined.stonecutter: #24, 3(0%)
minecraft.crafted.item_frame: #24, 10(0%)
minecraft.picked_up.minecart: #24, 3(0%)
minecraft.picked_up.sugar_cane: #24, 188(0%)
minecraft.picked_up.enchanted_book: #24, 1(0%)
minecraft.killed.skeleton: #24, 41(0%)
minecraft.crafted.observer: #24, 7(0%)
minecraft.crafted.oak_sign: #24, 3(0%)
minecraft.custom.inspect_hopper: #24, 22(0%)
minecraft.mined.bamboo: #24, 8(0%)
minecraft.used.obsidian: #24, 36(0%)
minecraft.custom.interact_with_grindstone: #24, 1(0%)
minecraft.crafted.blaze_powder: #24, 2(0%)
minecraft.crafted.paper: #24, 132(0%)
minecraft.picked_up.iron_ingot: #24, 65(0%)
minecraft.dropped.arrow: #24, 36(0%)
minecraft.picked_up.bamboo: #24, 56(0%)
minecraft.dropped.dirt: #24, 19(0%)
minecraft.picked_up.deepslate_bricks: #24, 2(0%)
minecraft.mined.hopper: #24, 1(0%)
minecraft.picked_up.hopper: #24, 1(0%)
minecraft.crafted.glass_bottle: #24, 3(0%)
minecraft.custom.fall_one_cm: #25, 1150559(1%)
minecraft.used.redstone: #25, 116(0%)
minecraft.custom.open_enderchest: #25, 111(0%)
minecraft.mined.chest: #25, 23(0%)
minecraft.used.stonecutter: #25, 3(0%)
minecraft.picked_up.chest: #25, 28(0%)
minecraft.picked_up.obsidian: #25, 65(0%)
minecraft.picked_up.lever: #25, 4(0%)
minecraft.mined.redstone_block: #25, 3(0%)
minecraft.dropped.andesite: #25, 17(0%)
minecraft.crafted.minecart: #25, 1(0%)
minecraft.used.redstone_torch: #25, 4(0%)
minecraft.used.cobblestone_slab: #25, 5(0%)
minecraft.mined.rail: #25, 9(0%)
minecraft.used.stone: #25, 300(0%)
minecraft.dropped.diamond: #25, 1(0%)
minecraft.picked_up.redstone_block: #25, 2(0%)
minecraft.crafted.lever: #25, 1(0%)
minecraft.mined.polished_deepslate: #25, 2(0%)
minecraft.crafted.bookshelf: #25, 2(0%)
minecraft.mined.deepslate_bricks: #25, 1(0%)
minecraft.used.gravel: #25, 3(0%)
minecraft.mined.seagrass: #25, 1(0%)
minecraft.used.glass: #25, 4(0%)
minecraft.dropped.stone: #25, 13(0%)
minecraft.used.powered_rail: #25, 1(0%)
minecraft.crafted.stone_button: #25, 1(0%)
minecraft.crafted.redstone: #26, 342(0%)
minecraft.used.player_head: #26, 3(0%)
minecraft.used.lever: #26, 4(0%)
minecraft.picked_up.rail: #26, 21(0%)
minecraft.picked_up.cobblestone_slab: #26, 1(0%)
minecraft.mined.cobblestone_slab: #26, 1(0%)
minecraft.dropped.stick: #26, 3(0%)
minecraft.dropped.gravel: #26, 1(0%)
minecraft.custom.talked_to_villager: #26, 3(0%)
minecraft.used.polished_deepslate: #26, 2(0%)
minecraft.used.carrot: #26, 1(0%)
minecraft.crafted.redstone_torch: #26, 1(0%)
minecraft.used.stone_button: #26, 1(0%)
minecraft.custom.fly_one_cm: #27, 16698423(1%)
minecraft.picked_up.carrot: #27, 3(0%)
minecraft.custom.time_since_death: #33, 353139(0%)
minecraft.custom.time_since_rest: #46, 11499(0%)
